episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-8.28242371,-195.0756475,-104.4021073,15,40,900,FALSE,419400,18640,466,324c9b560d4a46c6be01c9b317c789ab,1580555644,327.7293813,159727.0499,11755,alienware,169.229.222.110,12468.66464,34200,38,2,e286d02e,898.1380021,152.8887062,1.765234657,238592,279600,328427.255,3.402,3161.978,3.435,22.58265525,61.77901499,0.100000001,0.0005,-0.099635847,-0.10139142,1892.697388,-3.78E-06,0.017366594,8.266120911,0
-8.97481083,-196.8315089,-116.4853962,15,40,900,FALSE,420300,18680,467,324c9b560d4a46c6be01c9b317c789ab,1580556003,359.8115573,160086.8614,11755,alienware,169.229.222.110,12828.4762,35100,39,2,e286d02e,899.0948448,153.0910263,1.764630704,239104,280200,329664.155,3.48,3171.163,3.452,21.69415205,62.62787524,0.100000001,0.0005,-0.113110736,-0.115439825,2099.289551,-4.71E-06,0.023081005,9.51411438,0
-8.630666048,-198.0337684,-119.6072839,15,40,900,FALSE,421200,18720,468,324c9b560d4a46c6be01c9b317c789ab,1580556334,330.1742535,160417.0357,11755,alienware,169.229.222.110,13158.65045,36000,40,2,e286d02e,900.2690709,153.3155874,1.765805928,239616,280800,329767.875,3.463,3173.285,3.298,22.91422505,63.46900212,0.100000001,0.0005,-0.13167192,-0.133531913,1857.944458,-3.81E-06,0.018414052,8.432199478,0
-8.274157358,-198.0337684,-116.2885351,15,40,900,FALSE,422100,18760,469,324c9b560d4a46c6be01c9b317c789ab,1580556664,330.1275792,160747.1633,11755,alienware,169.229.222.110,13488.77803,36900,41,2,e286d02e,901.1158386,153.4391664,1.767311576,240128,281400,329016.054,3.445,3189.556,3.344,22.13821656,64.35583864,0.100000001,0.0005,-0.11335206,-0.114949614,1854.612549,-3.31E-06,0.01579012,8.032296181,0
-8.274157358,-198.0337684,-102.2927154,15,40,900,FALSE,423000,18800,470,324c9b560d4a46c6be01c9b317c789ab,1580556976,312.2170177,161059.3803,11755,alienware,169.229.222.110,13800.99505,37800,42,2,e286d02e,900.8900781,153.4111499,1.767800372,240640,282000,327609.233,3.698,3205.925,3.356,22.72197309,65.13183857,0.100000001,0.0005,-0.120085053,-0.121507302,1554.398926,-2.68E-06,0.014066927,7.408162117,0
-8.052087104,-195.9963623,-98.59370106,15,40,900,FALSE,423900,18840,471,324c9b560d4a46c6be01c9b317c789ab,1580557302,325.8040664,161385.1844,11755,alienware,169.229.222.110,14126.79912,38700,43,2,e286d02e,900.4560667,153.3456856,1.767620395,241152,282600,327315.605,3.774,3218.621,3.56,22.33728448,65.92543103,0.100000001,0.0005,-0.09388373,-0.095639773,1898.393066,-3.19E-06,0.017370589,8.84371376,0
-8.052087104,-195.9963623,-108.0479717,15,40,900,FALSE,424800,18880,472,324c9b560d4a46c6be01c9b317c789ab,1580557640,337.7784419,161722.9628,11755,alienware,169.229.222.110,14464.57756,39600,44,2,e286d02e,900.7250502,153.3929068,1.767641365,241664,283200,329663.12,3.975,3220.347,3.658,22.45995851,66.76659751,0.100000001,0.0005,-0.143268973,-0.144737124,1821.508789,-3.81E-06,0.014499146,8.378651619,0
-7.89372118,-194.3780791,-119.3211895,15,40,900,FALSE,425700,18920,473,324c9b560d4a46c6be01c9b317c789ab,1580557985,345.1007617,162068.0636,11755,alienware,169.229.222.110,14809.67832,40500,45,2,e286d02e,901.7828813,153.537853,1.767510669,242176,283800,328980.101,3.99,3218.123,3.7,22.21504065,67.55264228,0.100000001,0.0005,-0.122318901,-0.124119215,2056.687744,-4.08E-06,0.017797448,9.351996422,0
-7.89372118,-194.3780791,-118.3759729,15,40,900,FALSE,426600,18960,474,324c9b560d4a46c6be01c9b317c789ab,1580558319,334.4339476,162402.4975,11755,alienware,169.229.222.110,15144.11227,41400,46,2,e286d02e,902.7284808,153.6478972,1.766772886,242688,284400,331274.03,3.934,3206.289,3.775,22.30041929,68.33689727,0.100000001,0.0005,-0.096625507,-0.098300911,1802.914551,-3.93E-06,0.016573604,8.698099136,0
-7.905472046,-195.2751231,-112.5827856,15,40,900,FALSE,427500,19000,475,324c9b560d4a46c6be01c9b317c789ab,1580558663,343.5262463,162746.0237,11755,alienware,169.229.222.110,15487.63852,42300,47,2,e286d02e,903.366169,153.7462641,1.765827871,243200,285000,331443.786,3.882,3213.975,3.742,21.88102041,69.22061224,0.100000001,0.0005,-0.108138271,-0.109799206,1885.559082,-3.31E-06,0.016420776,8.509630203,0
-7.905472046,-200.7370808,-114.0237807,15,40,900,FALSE,428400,19040,476,324c9b560d4a46c6be01c9b317c789ab,1580559007,344.4806378,163090.5044,11755,alienware,169.229.222.110,15832.11915,43200,48,2,e286d02e,903.9894502,153.9031395,1.765206448,243712,285600,333117.687,3.775,3215.332,3.679,22.45304878,70.11727642,0.100000001,0.0005,-0.114224009,-0.116205186,2064.954834,-4.56E-06,0.019605294,9.210993767,0
-7.986457456,-200.7370808,-112.7583883,15,40,900,FALSE,429300,19080,477,324c9b560d4a46c6be01c9b317c789ab,1580559341,333.4851885,163423.9896,11755,alienware,169.229.222.110,16165.60434,44100,49,2,e286d02e,904.4332773,154.0493496,1.764471145,244224,286200,330484.809,3.844,3215.358,3.817,22.28,70.90189474,0.100000001,0.0005,-0.1473611,-0.148966134,1781.622925,-3.28E-06,0.015872309,8.056685448,0
-8.957031493,-200.7370808,-118.9941294,15,40,900,FALSE,430200,19120,478,324c9b560d4a46c6be01c9b317c789ab,1580559681,340.6516376,163764.6412,11755,alienware,169.229.222.110,16506.25598,45000,50,2,e286d02e,905.1857853,154.1682226,1.764055516,244736,286800,331533.088,4.034,3214.564,3.867,22.3090535,71.73045267,0.100000001,0.0005,-0.11249572,-0.11450351,2186.554932,-3.84E-06,0.019859256,9.451120377,0
-7.941925107,-195.974707,-115.1613266,15,40,900,FALSE,431100,19160,479,324c9b560d4a46c6be01c9b317c789ab,1580560010,328.088161,164092.7294,11755,alienware,169.229.222.110,16834.34414,45900,51,2,e286d02e,905.6717025,154.2482904,1.763075152,245248,287400,331337.139,4.094,3206.559,3.887,22.4991453,72.54615385,0.100000001,0.0005,-0.092897303,-0.094763502,2077.724121,-3.55E-06,0.01845409,9.003236771,0
-7.941925107,-196.0402394,-117.1560656,15,40,900,FALSE,432000,19200,480,324c9b560d4a46c6be01c9b317c789ab,1580560352,342.9773104,164435.7067,11755,alienware,169.229.222.110,17177.32145,46800,52,2,e286d02e,906.3233444,154.3516914,1.763117076,245760,288000,334414.73,4.013,3205.192,3.82,22.2555102,73.45714286,0.100000001,0.0005,-0.111966833,-0.113698572,1878.85376,-4.05E-06,0.017129414,8.962456703,0
-8.21808217,-201.5996314,-105.563184,15,40,900,FALSE,432900,19240,481,324c9b560d4a46c6be01c9b317c789ab,1580560669,316.172822,164751.8795,11755,alienware,169.229.222.110,17493.49427,47700,53,2,e286d02e,906.4578494,154.3987788,1.762963419,246272,288600,333465.734,3.802,3191.38,3.763,22.67782705,74.31019956,0.100000001,0.0005,-0.094982103,-0.096584111,1523.789063,-3.10E-06,0.01586768,7.541510582,0
-8.21808217,-201.5996314,-111.9322304,15,40,900,FALSE,433800,19280,482,324c9b560d4a46c6be01c9b317c789ab,1580561010,341.5972164,165093.4767,11755,alienware,169.229.222.110,17835.09149,48600,54,2,e286d02e,906.8784551,154.4780334,1.762474058,246784,289200,333851.993,3.775,3186.998,3.807,22.33347023,75.05420945,0.100000001,0.0005,-0.122113205,-0.123920381,2142.729004,-3.93E-06,0.017857615,9.611541748,0
-8.301027592,-207.8420508,-114.1088109,15,40,900,FALSE,434700,19320,483,324c9b560d4a46c6be01c9b317c789ab,1580561365,354.9283938,165448.4051,11755,alienware,169.229.222.110,18190.01988,49500,55,2,e286d02e,907.3252153,154.5067065,1.762482543,247296,289800,334840.29,3.842,3181.392,3.827,21.41225296,75.86679842,0.100000001,0.0005,-0.09858419,-0.100468606,1938.897461,-3.76E-06,0.01865031,8.848928452,0
-8.369151842,-207.8420508,-104.4841992,15,40,900,FALSE,435600,19360,484,324c9b560d4a46c6be01c9b317c789ab,1580561672,306.3779573,165754.7831,11755,alienware,169.229.222.110,18496.39784,50400,56,2,e286d02e,907.3059158,154.4945715,1.762788311,247808,290400,332019.631,3.792,3196.458,3.838,22.97139588,76.73707094,0.100000001,0.0005,-0.097094312,-0.098930821,1605.012207,-2.77E-06,0.018204521,7.042334557,0
-8.369151842,-207.8420508,-93.45123834,15,40,900,FALSE,436500,19400,485,324c9b560d4a46c6be01c9b317c789ab,1580561994,322.4782684,166077.2613,11755,alienware,169.229.222.110,18818.87611,51300,57,2,e286d02e,906.6030277,154.4088068,1.763037657,248320,291000,329924.153,3.727,3187.033,3.998,22.39869565,77.5773913,0.100000001,0.0005,-0.112534396,-0.114080027,1797.047607,-2.53E-06,0.015276494,7.853934288,0
-8.467309893,-205.3821414,-96.48980283,15,40,900,FALSE,437400,19440,486,324c9b560d4a46c6be01c9b317c789ab,1580562312,318.1404955,166395.4018,11755,alienware,169.229.222.110,19137.0166,52200,58,2,e286d02e,906.1036717,154.3486159,1.762837251,248832,291600,327305.253,3.779,3171.767,4.082,22.64801762,78.44735683,0.100000001,0.0005,-0.111972883,-0.113461137,1620.999023,-2.29E-06,0.014720565,7.570511818,0
-7.947338758,-205.3821414,-95.97479443,15,40,900,FALSE,438300,19480,487,324c9b560d4a46c6be01c9b317c789ab,1580562638,325.8485274,166721.2504,11755,alienware,169.229.222.110,19462.86513,53100,59,2,e286d02e,905.6985308,154.3112364,1.762701337,249344,292200,326550.776,3.862,3162.687,3.925,22.25698925,79.2688172,0.100000001,0.0005,-0.101004146,-0.102583818,1683.91748,-3.01E-06,0.015628304,7.890384674,0
-7.947338758,-195.7014953,-87.72354137,15,40,900,FALSE,439200,19520,488,324c9b560d4a46c6be01c9b317c789ab,1580562949,310.5805926,167031.831,11755,alienware,169.229.222.110,19773.44572,54000,60,2,e286d02e,905.0383803,154.2473041,1.762275373,249856,292800,323546.521,3.649,3160.101,3.894,22.53972912,80.09006772,0.100000001,0.0005,-0.104612879,-0.106058478,1200.799805,-2.59E-06,0.014335966,6.431270599,0
-7.967653644,-196.0910295,-84.47185403,15,40,900,FALSE,440100,19560,489,324c9b560d4a46c6be01c9b317c789ab,1580563270,320.7672839,167352.5982,11755,alienware,169.229.222.110,20094.21301,54900,61,2,e286d02e,904.2402096,154.1836207,1.762177732,250368,293400,322814.624,3.643,3159.894,3.867,22.26214442,80.95601751,0.100000001,0.0005,-0.102618024,-0.104049399,1615.126465,-2.35E-06,0.014152296,7.57747364,0
-8.020018862,-197.4240103,-103.5728569,15,40,900,FALSE,441000,19600,490,324c9b560d4a46c6be01c9b317c789ab,1580563612,342.0014248,167694.5997,11755,alienware,169.229.222.110,20436.21443,55800,62,2,e286d02e,904.2587357,154.2117131,1.7614892,250880,294000,322722.089,3.509,3154.883,3.96,22.43647541,81.73709016,0.100000001,0.0005,-0.117421553,-0.119109564,1917.592773,-3.76E-06,0.016688425,9.094093323,0
-8.020018862,-206.0922498,-114.7719923,15,40,900,FALSE,441900,19640,491,324c9b560d4a46c6be01c9b317c789ab,1580563947,335.2851465,168029.8848,11755,alienware,169.229.222.110,20771.49958,56700,63,2,e286d02e,904.6015077,154.2908113,1.760591098,251392,294600,324631.737,3.572,3156.414,3.913,22.3292887,82.54037657,0.100000001,0.0005,-0.121012062,-0.123019412,2208.42749,-3.46E-06,0.019852664,9.109529495,0
-8.42618781,-206.0922498,-117.0101954,15,40,900,FALSE,442800,19680,492,324c9b560d4a46c6be01c9b317c789ab,1580564275,328.4284179,168358.3132,11755,alienware,169.229.222.110,21099.928,57600,64,2,e286d02e,905.0028487,154.376239,1.759746463,251904,295200,323314.419,3.376,3157.087,3.853,22.39317697,83.41641791,0.100000001,0.0005,-0.125128955,-0.126877248,1852.111816,-3.01E-06,0.017297735,8.317889214,0
-8.359531508,-206.995306,-109.1585335,15,40,900,FALSE,443700,19720,493,324c9b560d4a46c6be01c9b317c789ab,1580564606,330.5793571,168688.8926,11755,alienware,169.229.222.110,21430.50735,58500,65,2,e286d02e,905.0743688,154.3888627,1.759373906,252416,295800,320883.005,3.337,3153.643,3.852,22.0895966,84.25095541,0.100000001,0.0005,-0.098759644,-0.1006478,1910.733887,-2.86E-06,0.018690526,8.725995064,0
-7.91422977,-206.995306,-114.3534997,15,40,900,FALSE,444600,19760,494,324c9b560d4a46c6be01c9b317c789ab,1580564945,339.1275373,169028.0201,11755,alienware,169.229.222.110,21769.63489,59400,66,2,e286d02e,905.4134799,154.4105259,1.758986883,252928,296400,324167.134,3.304,3144.559,3.775,22.45144628,85.08636364,0.100000001,0.0005,-0.117950492,-0.120001182,2056.77124,-3.61E-06,0.020301256,9.101463318,0
-7.91422977,-196.9962176,-98.24470258,15,40,900,FALSE,445500,19800,495,324c9b560d4a46c6be01c9b317c789ab,1580565251,306.2570007,169334.2771,11755,alienware,169.229.222.110,22075.89189,60300,67,2,e286d02e,905.1446542,154.3545024,1.75890193,253440,297000,322542.328,3.406,3147.185,3.749,22.50572082,85.96315789,0.100000001,0.0005,-0.115198679,-0.116735764,1344.755737,-2.06E-06,0.01523635,6.640219688,0
-7.91422977,-196.9962176,-95.84352302,15,40,900,FALSE,446400,19840,496,324c9b560d4a46c6be01c9b317c789ab,1580565582,330.6355019,169664.9126,11755,alienware,169.229.222.110,22406.52739,61200,68,2,e286d02e,904.8492617,154.3258173,1.758745106,253952,297600,323773.732,3.329,3165.504,3.651,22.38747346,86.80488323,0.100000001,0.0005,-0.108391464,-0.109969325,1591.332764,-3.49E-06,0.015619416,7.047318459,0
-8.242212781,-204.8816114,-101.2399496,15,40,900,FALSE,447300,19880,497,324c9b560d4a46c6be01c9b317c789ab,1580565922,339.5600262,170004.4727,11755,alienware,169.229.222.110,22746.08742,62100,69,2,e286d02e,904.7519829,154.3230822,1.758197738,254464,298200,325149.415,3.221,3161.051,3.682,22.3828866,87.63319588,0.100000001,0.0005,-0.129164711,-0.131097913,1876.957764,-2.95E-06,0.019144565,8.833201408,0
-7.957383526,-204.8816114,-104.185901,15,40,900,FALSE,448200,19920,498,324c9b560d4a46c6be01c9b317c789ab,1580566251,329.4274216,170333.9001,11755,alienware,169.229.222.110,23075.51484,63000,70,2,e286d02e,904.6735672,154.3447395,1.757853829,254976,298800,327036.094,3.395,3158.924,3.661,21.95595745,88.50021277,0.100000001,0.0005,-0.115894631,-0.117868915,1776.897705,-2.26E-06,0.019565212,7.490195751,0
-7.957383526,-204.8816114,-101.6711741,15,40,900,FALSE,449100,19960,499,324c9b560d4a46c6be01c9b317c789ab,1580566584,332.5326643,170666.4327,11755,alienware,169.229.222.110,23408.04751,63900,71,2,e286d02e,904.4977827,154.3679515,1.75736306,255488,299400,328207.538,3.445,3163.913,3.655,22.22700422,89.41350211,0.100000001,0.0005,-0.106418341,-0.108224906,1577.793335,-3.07E-06,0.017907996,7.795226097,0
-7.957383526,-196.710227,-88.02574139,15,40,900,FALSE,450000,20000,500,324c9b560d4a46c6be01c9b317c789ab,1580566891,307.6079428,170974.0407,11755,alienware,169.229.222.110,23715.65545,64800,72,2,e286d02e,903.8243492,154.336309,1.757707451,256000,300000,324767.279,3.407,3164.834,3.706,22.60159453,90.29681093,0.100000001,0.0005,-0.12274535,-0.124253213,1496.525146,-2.24E-06,0.014928882,6.439138412,0
-7.927872988,-195.9640445,-91.6660631,15,40,900,FALSE,450900,20040,501,324c9b560d4a46c6be01c9b317c789ab,1580567221,329.5216589,171303.5623,11755,alienware,169.229.222.110,24045.17711,65700,73,2,e286d02e,903.3410265,154.3519551,1.75799549,256512,300600,324185.015,3.439,3170.784,3.658,22.39340426,91.06765957,0.100000001,0.0005,-0.110680804,-0.112586051,1592.714722,-2.59E-06,0.018893175,7.910964489,0
-7.927872988,-196.7995527,-101.7554018,15,40,900,FALSE,451800,20080,502,324c9b560d4a46c6be01c9b317c789ab,1580567562,340.8197231,171644.3821,11755,alienware,169.229.222.110,24385.99683,66600,74,2,e286d02e,903.2923561,154.3976099,1.758254796,257024,301200,325411.077,3.562,3183.64,3.747,22.26522634,91.9255144,0.100000001,0.0005,-0.13250044,-0.134369999,1802.221802,-3.46E-06,0.018515494,8.263438225,0
-7.962527065,-196.7995527,-109.4996694,15,40,900,FALSE,452700,20120,503,324c9b560d4a46c6be01c9b317c789ab,1580567883,321.0434752,171965.4255,11755,alienware,169.229.222.110,24707.04031,67500,75,2,e286d02e,903.5561036,154.4243548,1.758163287,257536,301800,324461.718,3.723,3179.237,3.751,22.62183406,92.82991266,0.100000001,0.0005,-0.103808656,-0.105579644,1775.014404,-3.01E-06,0.017532524,7.858557701,0
-7.962527065,-190.7758894,-104.1188238,15,40,900,FALSE,453600,20160,504,324c9b560d4a46c6be01c9b317c789ab,1580568215,332.3786142,172297.8042,11755,alienware,169.229.222.110,25039.41892,68400,76,2,e286d02e,903.7095725,154.4670593,1.757825749,258048,302400,323789.845,3.78,3176.13,3.809,22.35316456,93.61919831,0.100000001,0.0005,-0.115745515,-0.11719279,1587.429443,-3.28E-06,0.01431406,7.714013577,0
-7.798691663,-190.7758894,-98.94819744,15,40,900,FALSE,454500,20200,505,324c9b560d4a46c6be01c9b317c789ab,1580568549,333.8787744,172631.6829,11755,alienware,169.229.222.110,25373.29769,69300,77,2,e286d02e,903.7425932,154.553458,1.757434558,258560,303000,326557.55,3.737,3170.652,3.851,22.35693277,94.40672269,0.100000001,0.0005,-0.116642922,-0.118291855,1411.488525,-3.22E-06,0.016348191,7.241434097,0
-7.798071782,-198.0195976,-83.72251219,15,40,900,FALSE,455400,20240,506,324c9b560d4a46c6be01c9b317c789ab,1580574167,322.4714985,172954.1544,23065,alienware,169.229.222.110,322.4714985,900,1,2,4a423176,838.979626,144.5749325,2.126341246,259072,303600,316794.379,82.178,4638.894,905.647,24.05900217,36.54360087,0.100000001,0.0005,-0.098714069,-0.100472108,1538.219482,-2.06E-06,0.017426601,6.452507496,0
-7.798071782,-198.0195976,-93.103273,15,40,900,FALSE,456300,20280,507,324c9b560d4a46c6be01c9b317c789ab,1580574503,336.1933572,173290.3478,23065,alienware,169.229.222.110,658.6648557,1800,2,2,4a423176,858.4559382,146.8352621,2.043417999,259584,304200,324873.17,43.384,3933.694,454.491,23.83799582,38.26805846,0.200000003,0.0005,-0.103703238,-0.105996087,1627.230713,-2.98E-06,0.011382911,8.111846924,0
-7.928611231,-198.0195976,-96.29336179,15,40,900,FALSE,457200,20320,508,324c9b560d4a46c6be01c9b317c789ab,1580574814,310.5354695,173600.8833,23065,alienware,169.229.222.110,969.2003253,2700,3,2,4a423176,877.3196668,148.4004689,1.976669684,260096,304800,319094.044,29.739,3618.766,304.378,23.31828442,38.06975169,0.200000003,0.0005,-0.097883746,-0.09997578,1566.766724,-2.77E-06,0.010381798,6.53344202,0
-8.168177144,-193.8895415,-95.90386706,15,40,900,FALSE,458100,20360,509,324c9b560d4a46c6be01c9b317c789ab,1580575145,331.5097415,173932.393,23065,alienware,169.229.222.110,1300.710067,3600,4,2,4a423176,879.9797002,149.4087492,1.904797746,260608,305400,321432.561,23.053,3476.885,229.001,22.93953488,38.5551797,0.200000003,0.0005,-0.115090728,-0.117937103,1582.859619,-3.04E-06,0.014152739,7.939074516,0
-8.085712431,-186.1328053,-97.0202642,15,40,900,FALSE,459000,20400,510,324c9b560d4a46c6be01c9b317c789ab,1580575476,331.3783691,174263.7714,23065,alienware,169.229.222.110,1632.088436,4500,5,2,4a423176,883.2173794,150.4456059,1.864269762,261120,306000,322813.306,18.948,3387.669,184.032,22.66300211,39.33509514,0.200000003,0.0005,-0.113953486,-0.116017953,1479.401978,-2.80E-06,0.010248392,7.419914722,0
-8.085712431,-191.1134742,-96.50424754,15,40,900,FALSE,459900,20440,511,324c9b560d4a46c6be01c9b317c789ab,1580575806,329.810061,174593.5814,23065,alienware,169.229.222.110,1961.898497,5400,6,2,4a423176,886.6379822,150.940674,1.843007338,261632,306600,323458.015,16.224,3342.69,153.933,22.66510638,40.25787234,0.200000003,0.0005,-0.10000591,-0.10218963,1407.817749,-3.16E-06,0.010848178,7.186781883,0
-8.799452043,-191.1134742,-106.6833433,15,40,900,FALSE,460800,20480,512,324c9b560d4a46c6be01c9b317c789ab,1580576143,337.1030071,174930.6844,23065,alienware,169.229.222.110,2299.001504,6300,7,2,4a423176,892.5828549,151.8666354,1.83279728,262144,307200,324968.293,14.472,3302.378,132.507,22.9008316,41.10914761,0.200000003,0.0005,-0.127429873,-0.12971431,1772.456543,-3.52E-06,0.011333596,8.832720757,0
-8.55673091,-195.700769,-106.960619,15,40,900,FALSE,461700,20520,513,324c9b560d4a46c6be01c9b317c789ab,1580576478,334.9034796,175265.5879,23065,alienware,169.229.222.110,2633.904984,7200,8,2,4a423176,895.9844052,152.3852625,1.816832045,262656,307800,325813.197,12.889,3285.326,116.351,22.66715481,42.00083682,0.200000003,0.0005,-0.106958359,-0.109663695,1787.748779,-3.07E-06,0.01343729,8.870155334,0
-7.84081973,-226.2904777,-105.032285,15,40,900,FALSE,462600,20560,514,324c9b560d4a46c6be01c9b317c789ab,1580576813,334.3747404,175599.9627,23065,alienware,169.229.222.110,2968.279724,8100,9,2,4a423176,897.6455088,152.2289,1.804354506,263168,308400,326414.331,11.722,3269.164,103.938,22.02327044,42.82473795,0.200000003,0.0005,-0.102349564,-0.10653235,1811.937256,-2.26E-06,0.020823378,8.08372879,0
-7.84081973,-226.2904777,-104.1156346,15,40,900,FALSE,463500,20600,515,324c9b560d4a46c6be01c9b317c789ab,1580577147,334.3758051,175934.3385,23065,alienware,169.229.222.110,3302.655529,9000,10,2,4a423176,897.8674087,151.8967661,1.794103866,263680,309000,326906.76,10.76,3245.01,93.863,22.41865828,43.76834382,0.200000003,0.0005,-0.124974504,-0.126991168,1665.485718,-2.89E-06,0.010000089,7.654956341,0
-7.969054459,-198.2363718,-94.11605775,15,40,900,FALSE,464400,20640,516,324c9b560d4a46c6be01c9b317c789ab,1580577482,334.8742049,176269.2127,23065,alienware,169.229.222.110,3637.529734,9900,11,2,4a423176,895.0231449,151.403799,1.783648133,264192,309600,328411.214,2.796,3083.561,3.708,22.05408805,44.6475891,0.200000003,0.0005,-0.100491501,-0.102922365,1823.6698,-2.41E-06,0.012063131,8.204352379,0
-7.975650733,-198.2363718,-93.01385237,15,40,900,FALSE,465300,20680,517,324c9b560d4a46c6be01c9b317c789ab,1580577820,338.3948007,176607.6075,23065,alienware,169.229.222.110,3975.924535,10800,12,2,4a423176,893.0372912,151.0048168,1.773642583,264704,310200,328627.95,2.612,3087.122,3.766,22.12256729,45.62774327,0.200000003,0.0005,-0.129810423,-0.131889448,1418.886963,-2.53E-06,0.010324104,6.889432907,0
-7.975650733,-198.2363718,-102.0907342,15,40,900,FALSE,466200,20720,518,324c9b560d4a46c6be01c9b317c789ab,1580578162,341.3771911,176948.9847,23065,alienware,169.229.222.110,4317.301726,11700,13,2,4a423176,892.9181994,150.9341394,1.769492538,265216,310800,331688.583,2.647,3110.522,3.76,22.72361396,46.46036961,0.200000003,0.0005,-0.115990311,-0.118884996,2124.19043,-3.34E-06,0.014367194,9.952652931,0
-8.394218286,-194.2609551,-118.7684899,15,40,900,FALSE,467100,20760,519,324c9b560d4a46c6be01c9b317c789ab,1580578495,333.2635195,177282.2482,23065,alienware,169.229.222.110,4650.565245,12600,14,2,4a423176,896.6111893,151.681386,1.766599599,265728,311400,331855.585,2.611,3118.793,3.882,22.83915789,47.21157895,0.200000003,0.0005,-0.124296419,-0.126485676,1867.477783,-3.28E-06,0.010852974,8.288778305,0
-8.219402443,-206.857009,-117.9134518,15,40,900,FALSE,468000,20800,520,324c9b560d4a46c6be01c9b317c789ab,1580578833,338.312022,177620.5602,23065,alienware,169.229.222.110,4988.877267,13500,15,2,4a423176,899.3488314,152.3529896,1.764103708,266240,312000,332550.291,2.717,3117.427,3.793,22.83084886,48.0389234,0.200000003,0.0005,-0.089415275,-0.092086576,1959.752197,-3.37E-06,0.013258524,9.008348465,0
-7.93975679,-206.857009,-112.4217522,15,40,900,FALSE,468900,20840,521,324c9b560d4a46c6be01c9b317c789ab,1580579178,344.2866368,177964.8468,23065,alienware,169.229.222.110,5333.163904,14400,16,2,4a423176,900.821371,152.7154206,1.762793702,266752,312600,333993.612,2.777,3121.746,3.754,22.00977597,48.85112016,0.200000003,0.0005,-0.091827601,-0.094273031,1935.844238,-3.04E-06,0.012130305,8.171730042,0
-7.93975679,-206.857009,-103.3805102,15,40,900,FALSE,469800,20880,522,324c9b560d4a46c6be01c9b317c789ab,1580579495,317.0836535,178281.9305,23065,alienware,169.229.222.110,5650.247557,15300,17,2,4a423176,900.5927396,152.7615079,1.759285482,267264,313200,331981.636,2.619,3131.977,3.69,23.15641593,49.78982301,0.200000003,0.0005,-0.099677093,-0.101814158,1829.629639,-2.86E-06,0.010593768,7.710727692,0
-8.431569478,-204.1612565,-110.5872612,15,40,900,FALSE,470700,20920,523,324c9b560d4a46c6be01c9b317c789ab,1580579822,327.1063831,178609.0369,23065,alienware,169.229.222.110,5977.35394,16200,18,2,4a423176,901.4288582,152.9099321,1.75764597,267776,313800,331201.365,2.75,3132.326,3.847,23.17794433,50.67280514,0.200000003,0.0005,-0.110532083,-0.112883098,1863.377441,-3.01E-06,0.011661842,8.303726196,0
-8.431569478,-204.1612565,-110.7244783,15,40,900,FALSE,471600,20960,524,324c9b560d4a46c6be01c9b317c789ab,1580580171,349.0160201,178958.0529,23065,alienware,169.229.222.110,6326.369961,17100,19,2,4a423176,902.0939412,153.010676,1.756765824,268288,314400,332669.002,2.819,3128.801,3.77,22.02068273,51.48012048,0.200000003,0.0005,-0.097382173,-0.100184791,2080.487061,-3.25E-06,0.013909132,9.496400833,0
-8.374675546,-201.3201674,-103.5257967,15,40,900,FALSE,472500,21000,525,324c9b560d4a46c6be01c9b317c789ab,1580580483,311.8376505,179269.8905,23065,alienware,169.229.222.110,6638.207611,18000,20,2,4a423176,901.8191088,153.0229668,1.756657146,268800,315000,330392.15,2.822,3151.656,3.893,23.16869369,52.35855856,0.200000003,0.0005,-0.116547018,-0.118581086,1511.31958,-2.41E-06,0.010094808,7.357005119,0
-8.374675546,-201.3201674,-86.97263107,15,40,900,FALSE,473400,21040,526,324c9b560d4a46c6be01c9b317c789ab,1580580780,296.7882352,179566.6788,23065,alienware,169.229.222.110,6934.995846,18900,21,2,4a423176,899.1887208,152.6713278,1.756013183,269312,315600,326562.181,2.871,3172.838,3.92,23.61320755,53.12075472,0.200000003,0.0005,-0.093098953,-0.096233323,1511.269043,-2.03E-06,0.015596272,6.95124054,0
