time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
3600,5.74036142649,28.9050178177,40.5784899342,39.5638,96.8058,57.7351,7477
3600,5.33622770324,28.2573547815,41.0802577681,38.645,96.2881,51.1307,7510
2700,5.49149909346,28.4323940734,40.3678208655,39.4232,97.1759,53.6116,8125
900,5.21795445235,27.6523982807,41.329059128,37.8501,95.4291,52.4996,4938
1800,6.15890784867,37.9906462997,38.78524675,49.0354,106.2636,73.4471,3235
4500,5.49502646216,27.7763892355,41.9424570242,37.3295,94.3917,52.9404,7477
4500,5.41293888408,28.305061659,41.7515143558,38.1406,94.9502,52.7129,7510
3600,5.52811916744,27.9837614411,41.0706271634,38.0906,95.5835,55.0062,8125
1800,5.84303122674,30.2689855163,39.7040796139,41.0397,98.6591,59.6169,4938
2700,5.63498025615,29.2841161922,40.2068915159,40.3961,98.0911,55.2907,3235
5400,5.11994188465,26.2050501255,42.922801897,35.2735,92.637,48.4844,7477
5400,5.43464613915,27.3631370952,41.9312137565,36.6881,93.9345,51.5716,7510
4500,5.19794497052,26.9430450835,42.246383069,36.5194,93.939,49.0809,8125
3600,5.21592330655,26.6673857181,41.7374741664,36.7491,94.2704,49.0329,3235
2700,5.45875340347,27.5920589216,41.0748056464,37.939,95.7321,52.3742,4938
6300,5.61428085737,33.0930101772,39.7474293469,42.6373,99.9375,60.6444,7477
6300,5.86084412538,33.445814936,39.8636688009,43.5031,100.6598,64.5289,7510
5400,5.24691835596,28.335602078,42.344151301,37.6731,94.7539,51.0818,8125
4500,5.33052249269,25.7163540926,42.8947146852,34.6825,91.8909,49.3316,3235
3600,5.69051066336,28.2713866023,41.0874741122,38.6622,96.1274,56.816,4938
7200,5.60096532879,34.8936314108,39.5713408696,44.5291,101.9939,61.8764,7477
7200,6.00131853299,34.1957179118,39.1579924437,44.3769,101.6393,66.2747,7510
5400,4.94811907504,24.3816522552,43.6209775554,33.4743,90.7405,43.8676,3235
4500,5.1876095463,25.2938037516,42.8348471037,34.5635,91.7654,46.6471,4938
6300,5.83967022561,33.2601605693,39.9464876768,43.0213,100.2853,65.5324,8125
8100,6.01349719514,33.2476601215,40.0345136391,43.5217,100.9894,65.2667,7477
8100,6.11922796178,35.0860356239,38.6499100626,46.0268,103.2101,68.4747,7510
6300,5.32284469812,30.7533304438,41.0351773298,40.408,97.5934,55.6933,3235
5400,5.70933256507,28.0899878559,41.7798075268,37.4938,94.8757,56.4338,4938
7200,5.83951414129,32.0145053203,40.402450786,41.4458,98.8008,62.5147,8125
9000,5.67585944354,32.5441812292,39.9513917672,42.6949,100.2551,57.5662,7477
9000,5.75803779459,31.9943848133,39.8323778882,42.3286,99.589,59.5804,7510
7200,5.60440848031,33.0849483831,39.8825347158,42.8257,100.0286,62.0089,3235
6300,5.6375880198,34.4774440802,39.7380053763,44.1819,101.2263,64.9982,4938
8100,6.17229330836,33.8057066577,39.4269752759,44.5359,101.8805,67.3316,8125
9900,6.42842318305,39.0088864705,38.8482344922,49.7591,106.7813,88.4364,7477
9900,6.5130495507,35.5787989345,38.6845394945,46.6357,104.022,73.7964,7510
8100,5.84190449487,31.8219236486,39.9674763784,42.5647,99.9168,60.4853,3235
7200,5.44152927745,33.3149724996,40.0524166594,42.8438,100.0511,58.824,4938
9000,6.32384111794,35.1421080542,38.4681045815,45.9767,103.2623,68.2276,8125
10800,6.10388625879,36.2096304915,38.3275918254,47.8682,105.1232,68.3484,7510
10800,8.6048362878,88.2420823804,34.1369597071,99.9805,156.5077,167.9751,7477
8100,5.75083769027,30.2536315583,40.9174613138,40.1209,97.0689,59.8667,4938
9000,6.63385239052,36.8115890438,37.8058737313,48.2658,105.7944,74.1911,3235
9900,6.32262263965,36.0441163026,38.7086578856,47.0006,104.2767,74.2818,8125
11700,5.77054619417,32.865799874,39.513522877,43.3491,100.8479,59.76,7510
9900,6.1777964738,34.866355389,38.4828991689,45.7133,103.2097,69.2258,3235
9000,6.58328802377,38.9623057742,37.7616484908,49.8335,107.2309,78.0151,4938
11700,8.64033588477,64.3690713504,34.0379645043,82.5331,140.524,117.8471,7477
10800,6.32647510219,36.845446902,38.1162012886,47.7444,104.7951,76.1893,8125
12600,5.88808207871,32.2135902381,40.4588934223,41.9403,98.9165,61.7618,7510
9900,5.48034123529,31.8485021053,39.7326374454,42.2764,99.5238,56.0969,4938
10800,6.34740049144,36.4430808936,38.4343712935,47.059,104.1584,73.8347,3235
11700,6.11009616629,35.1837119265,39.3898305748,44.9764,102.2671,65.8862,8125
12600,6.39934773764,44.3366256304,36.9808231939,55.3997,112.141,75.3751,7477
13500,5.64230131624,30.8380379843,40.5261557368,40.2899,97.9441,57.368,7510
10800,5.83468011721,34.5899250448,39.2616186258,45.0903,102.0593,63.6498,4938
11700,6.09325384909,34.3161563956,39.5129948886,44.0452,101.528,72.4178,3235
12600,6.11114073012,33.818726717,39.5258417582,43.9421,101.4564,64.3476,8125
13500,5.76757920122,34.8893657411,39.4504213931,44.5756,101.9605,61.8053,7477
14400,6.43440653041,37.4719912453,38.1525626437,48.0459,105.2436,74.9564,7510
11700,5.92615516998,33.6234378313,39.870455734,43.3176,100.4481,63.2427,4938
12600,6.31512472049,40.7102108829,37.9280357667,50.9392,107.9071,73.5796,3235
13500,5.81784186482,33.1886633218,40.0455982218,42.5332,99.9902,62.8622,8125
14400,5.71406251491,33.2049299276,40.2035521102,42.974,100.1585,60.5733,7477
12600,6.06336429214,33.5713070591,39.5653165988,43.523,100.9613,67.0836,4938
13500,5.88842319781,34.7107697885,39.435836699,44.8611,102.0986,64.28,3235
14400,5.97094878915,35.5172655626,39.3974100229,45.1233,102.4806,68.4373,8125
13500,6.30617725859,35.7730200014,39.4942805559,45.2143,102.6835,73.5769,4938
14400,5.75517083283,33.5722762619,39.7494172767,43.292,100.7974,61.3689,3235
14400,5.56300703801,34.0021721403,40.0945608982,43.4023,100.6666,59.8231,4938
900,4.74138798051,25.1651773172,42.6301155787,34.5678,92.0953,44.3716,5828
900,5.28967573528,27.0657457276,41.6607884387,37.1132,94.2112,50.7929,8820
1800,6.01990590668,37.2670148577,39.0735864132,48.0661,105.13,72.3147,5828
900,5.21299492777,27.2533153008,41.5629829752,37.5817,94.7639,52.1804,8182
2700,5.56195908086,27.8547242946,41.119515886,38.2216,95.5362,53.3431,5828
1800,5.80530190232,36.2726190994,39.1037944071,46.9216,104.0791,68.1307,8820
1800,5.48035100293,30.6352458308,40.0534568165,41.0879,98.5717,56.8898,8182
900,5.19065094668,26.1045408466,42.1289535879,36.2054,93.5418,49.2907,8675
2700,5.46507667401,28.1679732475,40.9850237627,38.8914,96.4483,52.3653,8820
3600,5.61290746685,27.260900207,41.0318389735,37.5296,95.1012,55.5431,5828
2700,5.47670314138,30.6313864003,40.1724969252,41.6376,99.1562,56.9369,8182
900,5.04131990234,26.5011904555,42.0803419005,36.4457,93.8305,47.9644,9591
3600,5.62255485804,28.4154260881,40.8507082471,39.0884,96.4927,55.7067,8820
4500,5.21877875873,26.612315189,42.1358246972,36.1978,93.4535,49.0987,5828
1800,5.96751694098,37.7712396739,38.3144468783,49.0506,106.381,70.1511,8675
3600,5.66317856068,28.8045809973,40.6912455583,39.4979,97.0988,56.3164,8182
2700,5.34290347567,28.4092548924,40.6380537033,38.9083,96.284,52.1031,8675
4500,5.26940833349,25.3856495293,42.9120641139,34.6505,91.8654,47.5636,8820
5400,5.1932511429,25.6534509379,43.6117603104,34.4867,91.4208,48.3671,5828
1800,6.10209251908,37.5158446174,38.4187918032,48.9781,106.2758,73.8542,9591
4500,5.56775857708,26.4720768853,42.3660560909,35.9406,93.2192,52.3387,8182
3600,5.45067894538,27.1402444019,41.6685656734,37.0402,94.6195,53.2782,8675
5400,5.72367480762,32.5324966215,40.3260526908,42.6301,99.9662,59.9698,8820
2700,5.58770744023,29.5506746446,40.7146088881,40.119,97.8165,54.6756,9591
6300,5.66634561219,32.6684824731,39.9585863981,42.4916,99.7368,60.936,5828
5400,5.28673648552,25.9335615342,42.8600355375,35.0488,92.546,50.0116,8182
4500,5.33420494231,26.2999832819,42.2655806951,35.8559,93.0932,49.7742,8675
3600,5.47516474151,27.5766076711,41.6816036006,37.7557,94.8709,53.296,9591
7200,5.77060240408,38.0573022794,39.2278386664,48.2256,105.2976,66.7636,5828
6300,5.6223392806,31.1455343476,41.1049006426,40.3682,97.5316,60.5298,8820
6300,5.54965159821,30.3239778982,41.1822146526,39.7939,96.6557,59.1484,8182
5400,5.41344940516,26.3580221157,42.6253400084,35.4034,92.885,52.4098,8675
4500,5.44602031715,27.2280086311,41.9438840776,36.7019,93.8623,52.584,9591
7200,5.98896829776,33.2702585284,39.7491769564,43.4369,100.5868,64.4676,8820
8100,5.86390511427,32.7495526595,39.655168355,43.0353,100.2109,62.9956,5828
7200,5.39081804327,30.066780445,40.9487185392,39.1264,96.3782,55.824,8182
6300,5.36833518662,33.8091174729,39.7592600489,43.7757,101.0805,59.2053,8675
5400,5.23646047254,26.0010188146,42.6661198813,35.1502,92.4312,49.7307,9591
8100,6.26041011686,34.1855239461,38.831979179,45.0621,102.5499,68.6311,8820
9000,6.28505061975,35.7909168631,38.2114351028,46.8538,104.0843,70.3342,5828
8100,5.98199018468,33.9907390136,38.8741678814,44.753,102.0749,65.7858,8182
7200,5.76102310752,32.0225894456,40.4052311945,41.6726,98.843,62.48,8675
6300,5.74023780914,33.9475255488,39.8672008448,43.849,100.6953,65.0196,9591
9000,6.12491941079,34.5037869587,39.1141588372,45.2505,102.5075,69.152,8820
9900,6.5198336158,40.4941587322,38.1287560245,50.8982,107.897,81.96,5828
9000,6.02309605656,36.2911678631,38.1240126027,47.4247,104.7174,66.2178,8182
8100,6.05031632817,37.0522363094,38.6658896076,48.0918,105.1686,67.2569,8675
7200,5.79004195852,32.1712886332,40.0577512643,41.8682,99.2264,61.6871,9591
9900,6.31921067459,35.1135687203,38.5912484459,46.0737,103.2563,70.0418,8820
