time,density,speed,stop_time,delay_time,travel_time,mean_queue,seed
9900.0,5.77260812806,33.9976315233,39.2149217521,44.6030,101.6865,63.6791,2050.0000
8100.0,5.75211170347,32.4805210738,39.8174660329,42.9443,100.2000,61.5644,7667.0000
10800.0,7.54659597667,46.815994721,36.2654033255,57.7511,114.7124,120.7120,5664.0000
7200.0,5.78746763522,32.4808281588,40.2691532501,41.8202,99.0702,61.6560,6508.0000
4500.0,5.14990674877,26.6317221106,42.4105911753,36.0865,93.3826,46.8018,6954.0000
12600.0,6.11742090355,34.5797970461,39.3493284113,44.8661,102.0280,66.6471,5994.0000
6300.0,5.47009428528,33.6005326164,40.0402500686,43.2327,100.2041,59.8391,8220.0000
10800.0,6.17065362497,35.5477874977,38.5406211429,46.3378,103.4684,69.9849,2050.0000
9000.0,6.06831472796,33.7300601098,38.8731404935,43.9729,101.3370,64.4276,7667.0000
11700.0,6.21867787072,41.6573371211,37.7882701599,52.5399,110.3459,68.7956,5664.0000
8100.0,6.183099519,33.918248662,39.171213767,44.1604,101.4655,74.1111,6508.0000
5400.0,5.09978732489,25.4626465068,43.1881334668,34.4681,91.5109,45.9147,6954.0000
13500.0,6.13276817516,32.4176251543,40.1279555042,41.8198,98.9010,63.7431,5994.0000
7200.0,5.75558208328,31.6459551245,40.2185335661,41.2121,98.4621,61.7253,8220.0000
12600.0,5.6105094183,33.3750207637,40.0080849913,42.8965,100.3671,60.2764,5664.0000
11700.0,6.18767970202,34.7086805408,39.201668551,44.5052,102.0268,68.4276,2050.0000
9900.0,6.02967679391,32.4575312069,39.5820418269,43.0863,100.7825,66.0196,7667.0000
9000.0,7.1254058698,44.7368063199,36.4721364173,56.4239,113.6529,98.6880,6508.0000
6300.0,5.84545089139,32.3329695441,40.2819725841,41.9193,98.9221,63.8489,6954.0000
14400.0,5.97157045921,33.8321774443,39.4848629788,43.7658,101.0982,65.6613,5994.0000
8100.0,6.00645848454,34.0046802323,39.0893224243,44.7361,102.0426,65.4809,8220.0000
13500.0,5.6104688542,31.620616115,40.401991644,41.1295,98.1944,55.9591,5664.0000
12600.0,5.86505581896,34.8824874736,39.2435550721,44.4794,101.9108,64.7876,2050.0000
10800.0,5.86645247254,36.0818166212,38.1828860407,47.4943,104.7357,64.1324,7667.0000
9900.0,6.08506269324,35.1182084084,38.4837304171,45.9896,103.5257,66.4880,6508.0000
7200.0,5.72884706429,33.3258359849,39.9595570112,43.2035,100.1790,62.2729,6954.0000
9000.0,5.81956305609,34.4471751783,38.7409509974,45.1671,102.6267,61.6836,8220.0000
14400.0,5.99673811305,31.8792961091,40.0378255234,41.7018,99.0600,63.8000,5664.0000
13500.0,6.13793379127,35.2639700164,39.224304321,45.1510,102.8913,66.9360,2050.0000
11700.0,6.02213034133,33.7047381508,39.5178320267,43.4943,100.9115,63.3022,7667.0000
10800.0,6.02966499794,33.7895639829,39.3836404964,44.1703,101.5132,65.3831,6508.0000
8100.0,5.76895523394,33.1776233496,39.403831749,43.7896,101.2748,61.2356,6954.0000
9900.0,5.99052182393,35.3148317927,39.0788131502,45.5092,102.7398,69.2800,8220.0000
14400.0,5.85547185872,34.9986084725,39.9247866693,44.9514,102.0615,63.5680,2050.0000
12600.0,6.00023448926,35.1328452775,39.4627589116,44.7208,102.0030,67.5653,7667.0000
11700.0,6.18736056353,34.4752386068,39.5555141438,44.0204,101.8600,67.8800,6508.0000
900.0,5.06214107251,26.4175565041,42.1050836038,36.6590,94.0569,48.9627,1234.0000
9000.0,6.0449039322,37.3117017502,38.3750422535,48.0360,105.2926,70.5813,6954.0000
10800.0,6.24325940516,37.0913417275,38.1491351777,47.9773,105.2388,69.8818,8220.0000
13500.0,5.88627499591,32.1444780424,40.8255560879,41.2306,98.8487,61.9253,7667.0000
12600.0,5.6552051723,33.2583165124,39.7245919782,42.6125,99.8995,62.2480,6508.0000
1800.0,5.45517734025,27.8256325255,41.3735425249,38.0524,95.5193,53.9484,1234.0000
9900.0,7.26711748818,41.5094742346,37.4562664669,52.4145,109.6059,106.3289,6954.0000
900.0,5.27640922924,27.8899230932,41.1402764955,38.1444,95.5674,51.9671,4536.0000
11700.0,6.07594540675,31.6795578379,40.3690189052,41.1289,98.6252,64.3324,8220.0000
14400.0,6.26899675969,32.7408409784,40.5060575939,42.3356,99.2532,68.8693,7667.0000
2700.0,5.23084434289,26.8032550017,41.8166715815,36.8207,94.1753,49.7093,1234.0000
13500.0,6.09224161735,33.3774910943,39.9820772661,43.0736,100.5748,64.5618,6508.0000
1800.0,4.94680325845,27.5811340882,41.5462991017,37.3439,94.6031,47.7760,4536.0000
10800.0,8.14341329322,51.3721505761,35.697871888,63.2696,120.6060,139.7262,6954.0000
12600.0,6.28467854611,35.405104598,38.959249894,45.6474,102.9381,68.6569,8220.0000
3600.0,5.58853269203,28.5834922662,40.6398678842,39.2961,96.4732,55.7751,1234.0000
900.0,5.12564569425,27.2314843572,41.443677687,37.3625,94.8500,50.0987,8594.0000
14400.0,6.07581985677,35.7217912278,39.1727784743,45.7793,103.0743,68.8009,6508.0000
2700.0,5.54324848317,27.377729038,40.9972283815,38.0099,95.5367,54.3333,4536.0000
11700.0,6.73730242498,42.7072677529,37.8775577981,53.4960,110.9391,76.3093,6954.0000
13500.0,6.01994481643,32.4128361713,40.0019389816,42.0715,99.5229,64.0773,8220.0000
4500.0,5.59759416617,27.9942009001,41.5068163064,37.8768,95.1217,54.5689,1234.0000
1800.0,5.63438819871,27.4207350651,41.6806552848,37.5093,94.6546,54.6658,8594.0000
3600.0,5.65120313567,27.894678758,41.0036002183,38.3360,95.5984,54.5920,4536.0000
900.0,5.08174905522,26.361789643,42.0478415368,36.3065,93.9088,47.9858,1247.0000
12600.0,6.24748495926,32.1106576438,40.5963193292,41.6954,98.9059,67.6782,6954.0000
14400.0,6.30501607127,36.9660033213,39.0413602455,46.8853,104.1633,73.2311,8220.0000
5400.0,5.72673178147,27.5799314947,41.7635664583,37.1728,94.2684,56.1262,1234.0000
2700.0,5.85443442589,28.8925788465,40.5861223466,39.3121,96.8919,58.5547,8594.0000
4500.0,5.39093940972,25.3657726728,42.5015513026,34.9576,92.2941,50.9636,4536.0000
1800.0,5.71623305496,28.2173180558,40.7861191872,38.4039,95.8158,55.5387,1247.0000
13500.0,6.00441393893,33.6326944249,39.7153583571,43.0118,100.5922,66.0151,6954.0000
6300.0,5.87173308617,33.1755817531,39.8940423572,43.0087,100.2687,64.0329,1234.0000
3600.0,5.62362143765,27.1418868775,41.4010902994,37.6862,95.2334,54.3413,8594.0000
5400.0,5.16329724728,26.4427628741,42.698426088,35.8587,92.9197,47.3022,4536.0000
900.0,4.87328508742,25.9130628311,42.3269500752,35.4949,92.5372,46.1111,9358.0000
14400.0,5.56639887096,33.3662974111,40.371915137,42.5310,99.8292,59.1902,6954.0000
2700.0,5.64793822005,27.6073057082,41.3162400357,38.1181,95.3637,55.9351,1247.0000
7200.0,5.67416637354,33.3811930789,39.7923138071,43.0320,100.0168,63.5271,1234.0000
4500.0,5.17069929623,24.8537763074,43.3226682936,33.9381,91.0951,48.3244,8594.0000
6300.0,5.41269270233,30.3708655767,41.2311589749,39.4811,96.7755,57.8427,4536.0000
1800.0,5.35035427452,27.3113696511,41.5976163461,37.2549,94.8096,51.0871,9358.0000
3600.0,5.53931211176,28.4268269024,40.7638557373,38.7975,96.3870,54.9680,1247.0000
900.0,4.83687327124,25.1228819887,43.0366935184,34.6599,91.6287,44.9093,2817.0000
5400.0,5.47822050413,26.2376888285,42.6285104534,35.5440,92.7243,50.9600,8594.0000
7200.0,5.54346632653,34.4896159514,39.5234288116,44.3079,101.4486,60.6711,4536.0000
8100.0,7.11511261062,44.310961108,36.6098255413,55.5012,112.7398,104.5893,1234.0000
2700.0,5.41911418464,26.340160349,41.4510996957,36.8069,94.2199,51.1316,9358.0000
4500.0,5.3547619498,26.1777078188,42.4642186181,35.5540,92.7934,50.8213,1247.0000
1800.0,5.47436044859,25.5427350407,41.5813953337,36.0526,93.4335,51.4222,2817.0000
6300.0,5.55681024308,32.3166064715,40.6628212531,41.9663,99.0614,59.0738,8594.0000
8100.0,5.94249558575,35.3897716168,38.962049272,45.8153,103.2859,65.7964,4536.0000
3600.0,5.35414762503,26.1048224265,42.0082547478,36.0958,93.3953,50.5120,9358.0000
9000.0,6.99674131921,43.9232929657,36.4826017192,55.2390,112.3496,92.5573,1234.0000
5400.0,5.4529394131,26.0182258736,42.4225818873,35.4224,92.7568,51.2471,1247.0000
900.0,5.06064835949,26.9231737048,41.5357371748,37.0620,94.5410,48.8400,6773.0000
2700.0,5.3854303416,27.7428300152,40.9651449974,37.9059,95.5035,53.1360,2817.0000
7200.0,5.76564196649,34.5962139635,39.3568786915,44.5774,101.8808,63.7707,8594.0000
9000.0,6.0769274065,35.9188748796,38.3100268125,46.9822,104.5916,68.9067,4536.0000
4500.0,5.54566008041,27.4332945132,41.8606929427,37.0117,94.3069,52.8916,9358.0000
9900.0,6.72858439368,41.2952355695,37.1873953773,52.4880,109.9687,89.9244,1234.0000
6300.0,5.52956357988,29.5912872048,41.3939604595,38.8576,96.2772,57.6436,1247.0000
1800.0,5.49212058278,27.1980873525,41.3467096175,37.5343,95.0027,52.7476,6773.0000
3600.0,6.01144235951,30.8864830548,39.8154407216,42.0775,99.4801,61.9511,2817.0000
8100.0,5.96857748826,34.2635941364,38.9447394044,44.8091,102.0771,64.8258,8594.0000
9900.0,6.16132867549,35.7656817372,38.0584315623,47.5237,105.1126,68.7236,4536.0000
5400.0,5.04478467313,25.6126187962,43.3879933695,34.6074,91.8337,46.1147,9358.0000
10800.0,6.20522644622,36.0963141969,38.1250660815,47.3064,104.5774,68.0338,1234.0000
7200.0,5.8942082214,34.6504531275,39.3080751768,44.7422,101.9707,65.2560,1247.0000
2700.0,5.64658220688,28.8156041795,40.7941415448,39.1763,96.5148,56.4107,6773.0000
4500.0,5.1110037339,25.3611338383,42.8396728492,34.3487,91.8720,47.6596,2817.0000
9000.0,5.90497349958,33.6282647423,39.6486734728,43.6361,100.8523,63.4676,8594.0000
10800.0,6.46728996483,36.0953848494,38.3884423238,47.0273,104.5467,72.8533,4536.0000
6300.0,5.63429245391,31.4008368896,41.1555585916,40.5579,97.7519,60.3716,9358.0000
11700.0,5.86735052486,34.5784089594,39.4955173919,44.1783,101.6241,64.8880,1234.0000
8100.0,6.4377268834,36.7547019724,38.2697112156,48.1336,105.5470,73.1867,1247.0000
3600.0,5.23853816294,27.1197843714,41.5832879469,36.9174,94.4925,49.4489,6773.0000
5400.0,5.19206044848,26.1163124583,42.7419045955,35.4098,92.6731,48.3324,2817.0000
9900.0,6.48987891795,36.1079974937,38.3884064276,47.2959,104.4293,77.6649,8594.0000
11700.0,5.9989024551,34.0730137041,39.824427737,43.7111,101.2980,65.4160,4536.0000
7200.0,5.33937921748,32.5383540336,40.0492272356,42.0445,99.2529,56.9582,9358.0000
12600.0,6.09785215108,32.4110261297,40.3269957591,41.9257,99.3536,65.4044,1234.0000
4500.0,5.31637287478,25.3498716065,42.9870433632,34.4487,91.5978,48.2302,6773.0000
9000.0,6.16640365031,34.756286289,38.4661146417,45.6050,103.0249,68.6747,1247.0000
6300.0,5.46692729156,31.4112959813,40.5247843809,41.4725,98.5172,59.3156,2817.0000
10800.0,6.80699646087,41.4791884992,37.1411196229,54.6609,111.8772,77.8871,8594.0000
12600.0,5.59471682303,30.0553326653,41.038183279,39.1063,96.3039,58.1751,4536.0000
8100.0,5.87780780902,33.2654837117,39.6429295745,43.7495,101.0097,65.0693,9358.0000
13500.0,5.73265004591,32.4843792923,40.3539485601,41.6748,98.9902,61.1831,1234.0000
5400.0,5.55411372398,27.0487549563,42.2709083274,36.2861,93.2779,53.9458,6773.0000
7200.0,5.78154704933,32.9217258728,39.6991595958,42.9538,100.5422,61.7831,2817.0000
9900.0,6.04094157517,33.9908300325,39.271555477,44.6839,101.7772,67.8462,1247.0000
11700.0,6.30773384026,34.4773002868,39.1418193884,44.5123,101.9758,68.5787,8594.0000
13500.0,6.25961788062,35.1640446691,39.3224940118,45.0466,102.4259,68.6827,4536.0000
9000.0,5.8249351723,34.2911652757,39.049888105,44.8599,102.2233,61.7769,9358.0000
14400.0,5.6280626315,32.4394331679,40.4839228916,41.6961,99.0521,60.3973,1234.0000
6300.0,5.90617351037,33.5916425418,39.6770726716,43.4697,100.6965,66.0338,6773.0000
8100.0,5.9988966425,36.0948496733,38.1995534633,46.9399,104.4072,71.0862,2817.0000
10800.0,6.18012425207,35.5274798735,38.8031746134,46.4527,103.9326,67.9244,1247.0000
12600.0,5.60439444487,32.8218173005,40.1456607841,42.3939,99.5148,58.5564,8594.0000
14400.0,6.00076107616,34.3299128997,39.5055640427,44.4555,101.4098,65.6631,4536.0000
9900.0,6.25123834163,36.0373702268,39.2443265929,46.7744,104.1162,78.7564,9358.0000
7200.0,5.98833525969,33.1757576382,39.3253783007,43.1774,100.6496,66.0071,6773.0000
11700.0,6.2387724343,35.0866217995,38.8793880036,45.1731,102.5586,69.2258,1247.0000
9000.0,7.36482342158,42.4899087815,37.0968403938,53.6778,111.1774,111.4142,2817.0000
13500.0,6.11039460778,33.8820276612,39.6928827231,43.4789,101.1277,66.3609,8594.0000
8100.0,5.58251497014,32.213396943,39.8607566187,42.4223,99.5915,59.9813,6773.0000
12600.0,5.62288693256,33.6912021339,39.9632811368,43.2453,100.4700,60.3387,1247.0000
900.0,5.0526065953,28.3025201443,41.1340873772,38.2858,95.6048,50.9013,9225.0000
10800.0,7.94274153375,62.1222477633,33.9713694549,77.8469,135.5095,114.3964,9358.0000
9900.0,7.91986309896,52.5991737303,35.2500657602,64.4745,121.8270,126.5840,2817.0000
14400.0,5.92915509567,34.6360010618,39.6622213494,44.1096,101.3720,64.7182,8594.0000
9000.0,6.00871512021,32.5115232701,39.435580411,43.1748,100.3874,63.4524,6773.0000
13500.0,5.63774452848,33.035784573,40.2158406104,42.3955,99.9967,60.4658,1247.0000
1800.0,5.61222131695,27.9867978755,40.7455127047,38.4126,96.0733,55.8187,9225.0000
11700.0,5.88364405556,33.9847190985,39.9346856491,43.6452,101.2843,63.5253,9358.0000
10800.0,7.91885355647,56.8298509454,35.0461128698,69.1602,126.5241,133.6204,2817.0000
900.0,5.09198704872,26.9691911196,41.6368005148,37.0853,94.2234,49.1182,7173.0000
9900.0,6.10175893203,35.0638480966,38.5424074236,45.8523,103.3319,67.0044,6773.0000
2700.0,5.78596846214,28.7025754062,40.4349405207,39.2107,97.0965,56.3600,9225.0000
14400.0,6.29335965029,34.7020420862,39.894203139,44.3272,101.8023,67.8960,1247.0000
12600.0,6.13791972243,32.1736667536,40.1516041813,42.0296,99.1465,64.5120,9358.0000
11700.0,6.67433030811,42.9295247229,36.9275270654,54.0924,111.4124,78.6738,2817.0000
1800.0,5.48888736305,27.3936906639,41.2451371253,37.7015,95.3813,52.4364,7173.0000
10800.0,5.84539380662,33.4811066399,39.8494708581,43.5027,100.6886,62.4924,6773.0000
3600.0,5.66037664498,28.1380427795,40.8239486343,38.5537,96.3045,55.2960,9225.0000
13500.0,5.89190234391,33.5444947048,40.0953962707,43.2319,100.5190,61.1164,9358.0000
900.0,4.63084333554,25.4269966029,42.6808824538,34.8138,92.4474,43.1449,2848.0000
12600.0,5.75720773923,32.8951855066,40.6126521612,42.4023,99.4013,61.8933,2817.0000
2700.0,5.93522133561,29.5572550267,40.2992897382,40.6241,98.1875,60.7209,7173.0000
11700.0,5.89386025986,32.3211802601,39.9466910368,42.2533,99.5736,61.4613,6773.0000
4500.0,5.20236184259,25.1400362686,42.7304662323,34.4599,91.8176,46.6293,9225.0000
14400.0,6.06093217429,33.0741661841,40.3298887315,42.5105,99.7704,66.9707,9358.0000
1800.0,5.75602131889,28.4740228424,41.0939078507,38.8322,95.9539,56.9556,2848.0000
13500.0,6.12658031486,33.1574119899,39.8245577465,42.8349,100.1981,64.8284,2817.0000
3600.0,5.36391855291,28.4315973487,40.7768954168,38.7796,96.3859,53.3929,7173.0000
900.0,5.1266469386,27.5298638951,41.6083090764,37.7797,95.1745,51.1716,8736.0000
12600.0,5.69057841715,32.7990073792,40.4353087292,42.1142,99.3434,61.1502,6773.0000
5400.0,5.4200083523,25.7037717392,42.9185262652,34.7731,91.8426,51.1547,9225.0000
2700.0,5.5923722932,27.7583096778,41.0189924006,38.2190,95.7888,54.3413,2848.0000
4500.0,5.35307837643,26.7989424024,42.1445359146,36.3011,93.5970,49.9004,7173.0000
14400.0,6.31813690622,33.8434672169,39.692483646,43.8224,100.8301,70.8524,2817.0000
1800.0,5.84468558834,29.6003158633,40.0695554587,40.3814,97.9338,58.2116,8736.0000
13500.0,6.1508990814,33.743402279,39.6890156775,43.4779,100.7988,66.2800,6773.0000
6300.0,5.53179860048,31.3740470404,40.7157667716,40.6648,97.8622,59.1751,9225.0000
3600.0,5.58154947489,27.2622476193,41.5662407881,37.2178,94.6067,54.1787,2848.0000
5400.0,5.55094777956,25.9147380703,42.5273368155,35.5630,92.5925,52.1369,7173.0000
900.0,5.11174683064,27.7506014223,41.5982979685,37.6570,94.8808,50.6747,3817.0000
2700.0,5.50925590499,26.7529198863,41.4313318019,36.9889,94.3912,52.1556,8736.0000
14400.0,5.81591205811,32.0684534304,40.5437886602,41.3350,98.6378,61.6400,6773.0000
7200.0,5.55841410292,33.1202292355,39.9105665572,42.8963,100.1311,59.1529,9225.0000
4500.0,5.37576314874,26.2536079262,42.7227388289,35.2152,92.2091,50.4462,2848.0000
6300.0,5.51759919027,31.9397316173,40.5919243723,41.6604,98.9776,60.0080,7173.0000
1800.0,5.52954754075,27.4716516363,41.1586968022,37.9905,95.4338,53.9440,3817.0000
3600.0,5.60952433259,26.8676411513,41.2538314368,37.1085,94.6403,53.7716,8736.0000
5400.0,5.49267118345,26.7143442249,42.4649163177,36.1533,93.0651,53.7031,2848.0000
8100.0,6.54483691448,37.5165154188,37.7039133225,48.8343,105.9111,78.0880,9225.0000
7200.0,5.60548831452,30.3511041454,40.9738695941,39.6408,96.9709,57.0996,7173.0000
2700.0,5.43244998618,26.8577129103,41.2309718362,37.0119,94.6865,52.0213,3817.0000
4500.0,5.28683447686,26.5339642747,42.5074847425,35.8684,93.0356,50.7271,8736.0000
900.0,4.95710576602,25.7614262158,41.9458895155,35.8876,93.3989,46.1724,5964.0000
6300.0,5.60542213491,33.413358454,39.7857940693,43.0711,100.3931,60.8809,2848.0000
8100.0,5.42870625522,33.2622950875,39.5939813263,43.5137,100.5752,58.4951,7173.0000
3600.0,5.45527804812,27.2757340986,41.866721204,37.2614,94.3464,53.1262,3817.0000
9000.0,8.6941484404,57.2167774208,35.8802757264,69.5257,126.3760,159.6542,9225.0000
5400.0,5.19086862939,25.5330620127,42.7843175484,34.7383,92.0061,47.7716,8736.0000
1800.0,5.10493786621,26.5040093412,42.1414916085,36.2919,93.6350,48.8933,5964.0000
7200.0,5.65630862281,31.6982144955,40.58305745,41.2957,98.4845,59.3440,2848.0000
4500.0,5.11437965498,25.8628875118,42.3758770202,35.3350,92.6526,48.2293,3817.0000
9000.0,6.40081632347,35.8333058818,38.4377158883,46.8830,104.4859,72.2293,7173.0000
9900.0,8.6534214732,95.7225965218,32.0371972409,115.4890,172.7193,136.2738,9225.0000
6300.0,5.62236855001,33.9436259377,39.5945321554,44.1133,101.2856,63.1787,8736.0000
2700.0,5.20225027893,25.8478246905,42.2406517103,35.5738,92.7401,48.6693,5964.0000
8100.0,6.67466773515,39.8713422511,37.3999000803,50.8650,107.9808,84.4204,2848.0000
5400.0,5.36710811843,27.6985262609,41.7227897603,37.1354,94.6817,51.4622,3817.0000
9900.0,6.03064760939,34.5238699359,38.9466699963,45.4714,102.6540,66.0818,7173.0000
900.0,4.98643422495,27.3039153528,41.3378247335,37.3543,94.9014,49.2711,6504.0000
7200.0,5.43649726436,31.7839825461,40.9139390406,40.8579,98.1960,57.1262,8736.0000
3600.0,5.47676007311,28.2112305961,41.3297453915,38.4173,95.9069,53.7422,5964.0000
10800.0,7.1955088402,47.4271808099,36.1184365071,64.9459,122.7087,84.8756,9225.0000
9000.0,6.36273831348,41.8670172209,36.7539892186,53.1661,110.6222,82.1307,2848.0000
6300.0,5.74213397066,32.755388009,40.2476044809,42.4821,99.2141,63.0258,3817.0000
1800.0,5.4244577408,26.9610903679,41.5283853336,37.3045,94.8502,52.4880,6504.0000
4500.0,5.33198123559,25.494905285,42.4936880818,35.1308,92.5469,47.8471,5964.0000
8100.0,5.61285044373,32.7266747691,40.2781772808,42.4236,99.7056,60.4249,8736.0000
10800.0,6.19353766057,36.1989463509,38.433011989,47.0325,104.4758,67.1964,7173.0000
11700.0,5.82616599403,31.2783377239,40.6716387779,40.2967,98.0535,61.2649,9225.0000
9900.0,6.75535224182,38.9566469364,36.8279436235,51.9632,109.3623,83.9831,2848.0000
7200.0,5.96497000919,32.736028949,39.8958978694,42.6841,100.0979,63.4222,3817.0000
2700.0,5.58265239932,29.9291657157,40.8007156605,40.1652,97.7734,55.3769,6504.0000
5400.0,5.34832540914,25.4125071,42.6415000264,34.7551,91.8756,49.6453,5964.0000
11700.0,6.05027281905,32.932609693,39.7802984592,42.6008,100.2266,64.8596,7173.0000
9000.0,6.06104872771,34.4039469134,38.9899037115,45.0095,102.3915,65.0116,8736.0000
12600.0,5.89243048631,34.7030629252,39.3511977363,44.5295,101.9980,65.3956,9225.0000
10800.0,6.50594290172,45.1601233936,37.5562159732,56.7269,114.1799,82.5947,2848.0000
8100.0,6.26174193903,35.8588288074,38.508076249,47.2536,104.5631,72.4258,3817.0000
3600.0,5.32764815709,26.8581710389,41.7909322781,36.9951,94.2937,50.6053,6504.0000
6300.0,5.88754209675,34.1470420584,39.4769770496,44.0029,101.3318,66.2578,5964.0000
12600.0,5.92780390062,34.4118388511,39.5654271017,44.3262,101.5918,65.7182,7173.0000
9900.0,5.91337632985,33.3434448365,39.2559867016,43.7969,101.2925,62.6516,8736.0000
13500.0,5.68937496569,33.3740573685,40.2933160259,42.5799,99.8655,61.9849,9225.0000
11700.0,5.76456789611,32.5565804081,40.1689011651,42.0250,99.4987,61.9458,2848.0000
9000.0,5.85109469655,34.6261329504,38.9297131564,45.2674,102.6306,62.4791,3817.0000
4500.0,5.18921507886,25.6209953038,43.1179672053,34.7982,91.9565,46.8871,6504.0000
7200.0,5.45630741837,31.1808914132,40.8790943711,40.3098,97.8386,55.2809,5964.0000
13500.0,6.17790284888,38.5686086759,38.3560753828,48.6384,106.1375,70.6800,7173.0000
10800.0,5.91383198453,32.2004353648,39.9411527227,42.2559,99.6790,63.2231,8736.0000
14400.0,5.86051952711,34.5148999303,39.7846041159,44.2902,101.1537,63.4284,9225.0000
12600.0,5.6007752512,32.9040308426,40.3759370965,42.4895,99.8648,58.7689,2848.0000
9900.0,6.14283905719,37.9193306803,37.6974327701,49.0226,106.4174,68.9520,3817.0000
5400.0,5.0636851337,26.0493846189,42.2638545973,35.3954,92.6919,46.7253,6504.0000
8100.0,5.92779501595,32.4942142114,39.7475150205,42.8584,100.4155,62.5182,5964.0000
11700.0,6.3251735312,35.0368356501,39.1970467763,45.0952,102.4776,70.1396,8736.0000
14400.0,5.79039052467,34.9966454354,39.5022536849,44.7367,101.9322,65.0293,7173.0000
13500.0,5.8037300556,33.0786191705,40.0775418532,42.7028,100.2704,61.8818,2848.0000
6300.0,5.3747761408,31.2391919534,40.4465426197,40.7339,97.9266,58.2089,6504.0000
10800.0,6.6907460535,37.7384114484,38.2622845709,48.4907,105.5968,79.8551,3817.0000
9000.0,6.28279745606,35.9717401502,38.0748918562,47.2770,104.6914,69.7751,5964.0000
12600.0,6.0077534598,32.0227084841,40.3246968146,41.6534,98.5324,64.1271,8736.0000
14400.0,6.00793703086,33.3939246713,40.3453820312,42.7246,100.0384,65.3698,2848.0000
7200.0,5.63272055286,35.0564149292,39.2192116368,45.1706,102.2661,61.0836,6504.0000
11700.0,5.87501727481,33.4347373222,39.4945391488,42.9512,100.6860,62.7307,3817.0000
9900.0,6.18315965542,35.6015109894,38.6831250376,46.3677,103.5196,71.9493,5964.0000
13500.0,5.74772592724,34.663690729,39.4233423714,44.6857,102.0539,62.5449,8736.0000
12600.0,5.75172479487,33.6650137117,39.5071978621,43.5690,100.8274,61.2142,3817.0000
8100.0,6.29961306479,35.9770961585,38.6505311284,46.9635,104.1964,68.4267,6504.0000
14400.0,5.84596628528,30.9363185133,40.6215734685,40.5253,97.7753,61.7111,8736.0000
10800.0,6.75889474102,43.5132594763,36.2235632697,57.2535,114.9894,79.1778,5964.0000
900.0,4.65530075664,24.7492283265,42.9091609612,34.2214,91.3670,42.7093,5177.0000
9000.0,5.76041827402,33.6396585783,39.2981565856,44.0849,101.4779,61.0569,6504.0000
13500.0,6.10548383629,34.5375952114,39.1644319104,44.3532,101.7450,66.8649,3817.0000
11700.0,5.63765678702,32.4084454512,39.8089396135,42.3399,99.9290,58.5778,5964.0000
1800.0,5.76043038907,29.5417033764,40.594774031,40.0326,97.2785,56.3120,5177.0000
9900.0,5.88074958235,35.0804831025,38.5385878241,46.1871,103.4900,64.0596,6504.0000
900.0,5.12962167922,26.1708195645,42.0868123917,36.1116,93.4005,50.0649,6851.0000
14400.0,5.86125247619,32.7141317366,40.2412673434,42.2279,99.0349,63.1031,3817.0000
12600.0,6.03802730952,33.914796954,39.4983292763,44.1754,101.2197,64.7742,5964.0000
2700.0,5.50900408122,29.7245582972,40.2637056449,40.2617,97.7854,54.7200,5177.0000
10800.0,6.01597251986,35.4567574376,38.6602211832,46.2474,103.4428,64.4693,6504.0000
1800.0,5.36309986676,28.4642159875,40.7748147275,39.2029,96.7802,52.0498,6851.0000
900.0,4.79972351306,25.0052388195,42.4869038993,34.5835,92.2442,45.3449,4256.0000
13500.0,6.03358580585,32.2116143953,40.0761220187,41.5302,99.2480,64.8640,5964.0000
3600.0,5.45857580721,27.8607810974,41.1554981104,38.0499,95.4415,53.8391,5177.0000
11700.0,5.98053615488,33.2235860668,39.7228776709,43.0617,100.5285,64.0987,6504.0000
2700.0,5.82947822646,29.2745134449,40.4358888459,39.9079,97.5317,58.9662,6851.0000
1800.0,5.34042883349,26.9922374629,41.6857741992,36.6116,93.8317,51.7778,4256.0000
14400.0,6.0486142853,33.0437407571,40.0852485079,42.7469,100.1508,66.1422,5964.0000
4500.0,5.26032812805,25.6724340001,42.887607016,34.6337,91.9551,49.0284,5177.0000
900.0,4.90454729891,26.7662994574,41.8226208318,36.5923,94.1258,46.7778,1032.0000
3600.0,5.42302168987,27.0452789797,41.4619324815,37.3813,94.9845,51.6329,6851.0000
12600.0,6.0010970353,34.0483993197,39.835094438,43.8762,101.0215,64.1218,6504.0000
2700.0,5.39943779097,27.3860229961,41.0895540009,37.7810,95.2697,52.3040,4256.0000
5400.0,5.03027925639,24.4896641488,43.4420186689,33.3705,90.5882,44.5520,5177.0000
1800.0,5.34930592554,27.0816624766,41.8317233373,36.9486,94.1058,52.0942,1032.0000
4500.0,5.02278641951,25.3588492961,43.141685452,34.6649,91.7524,46.3920,6851.0000
13500.0,5.7248804617,30.9335144678,41.4192224367,39.8605,97.3599,59.7227,6504.0000
3600.0,5.58024523887,28.3776467967,40.8122095439,38.8704,96.4185,55.2418,4256.0000
6300.0,5.22648540237,30.0120088158,41.5392434825,38.9890,95.8989,55.6160,5177.0000
900.0,5.03465143544,26.093662129,41.9824948789,36.0271,93.2754,47.6471,6142.0000
2700.0,5.66973200287,28.0744430323,40.8331660548,38.7946,96.2880,55.0107,1032.0000
5400.0,5.33082257597,26.3704392932,42.4168122744,35.7532,92.7855,50.5787,6851.0000
4500.0,5.31634754599,26.3391980292,42.3505617834,35.7112,92.9038,49.5618,4256.0000
