time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
25200,3.77705795383,27.4013677683,42.0270111734,36.4934,93.5343,35.8356,6181
8100,6.57309014427,41.3324050014,37.5240655623,51.9402,109.5247,80.0827,2097
25200,3.56585752697,25.7139188628,42.5392299676,34.4565,91.6908,34.1156,6251
9000,6.38599621856,41.4192835258,37.1566158198,51.8311,110.0762,75.6089,2097
9900,6.10874707529,37.5422101457,38.448410837,47.721,105.5094,71.0044,2097
900,5.04700982731,33.6216699402,39.7763696695,43.0187,99.9455,56.0249,3327
10800,7.09096566302,43.9330455456,35.750881589,55.4937,113.4027,87.928,2097
1800,5.30814090091,30.7592954023,41.0432335484,39.959,97.5313,55.8658,3327
900,5.18734429119,33.2627317619,39.9253245875,42.9923,100.1335,57.0533,2151
11700,7.41577533958,41.9596149972,36.6778850408,53.0896,110.9571,91.9031,2097
2700,5.56441434828,34.4537896556,39.1482130979,44.5925,101.5502,60.1787,3327
1800,5.67611653126,32.6132690899,39.9843599882,42.3716,99.5024,61.2178,2151
3600,5.33886309891,31.1581150625,41.1612246867,40.2225,97.4245,56.7582,3327
12600,7.32027279041,42.8593966352,36.1625741229,54.3962,112.2085,90.0569,2097
2700,5.47054248094,31.7736925671,40.5518176163,41.0228,98.2316,57.5031,2151
3600,5.70780694526,31.691077529,40.3254069257,41.0028,98.4795,62.2969,2151
4500,5.75543954121,33.0666716292,40.188235325,42.6256,99.8446,60.9867,3327
13500,7.252633185,43.1794309566,36.3438949322,54.421,111.8816,88.9067,2097
4500,6.08767567768,33.4010476723,39.2205167875,43.5238,100.8597,65.4062,2151
5400,5.3496276577,31.059386144,40.2375457209,40.493,98.0371,56.7813,3327
14400,6.99959220105,40.2452220104,37.4549794243,51.0693,109.0008,83.6622,2097
5400,5.58572283902,31.9307284731,40.461361531,41.3191,98.7957,59.3947,2151
6300,6.02221284643,35.5239610744,38.9829666474,45.6302,102.7624,67.08,3327
15300,6.65053574753,41.7111171114,36.9681697643,52.2009,109.9579,83.0347,2097
6300,5.69522997595,33.2565820582,39.6689435124,43.2148,100.5246,61.48,2151
7200,5.68118632163,32.3648198185,40.0639723696,41.906,99.5682,60.9493,3327
16200,7.24343089512,43.646278965,35.841174366,55.2752,112.705,90.7022,2097
7200,5.51044991974,31.7380887876,40.3408649099,41.007,98.4312,57.6124,2151
8100,6.82510024542,41.9109424026,36.8968639331,52.96,110.7349,83.5271,3327
17100,6.6430635179,40.0997851028,37.6244452669,50.1187,108.0148,81.5653,2097
8100,6.57799907103,40.5515902743,37.5139087234,51.3305,109.041,80.3458,2151
9000,6.50852651836,39.6648162733,37.5805098465,50.2603,108.1832,76.1031,3327
18000,7.21726047502,41.2037972563,37.0102111118,52.1518,109.6876,88.7173,2097
9000,6.80833981896,42.0843429419,36.8325709714,53.1364,111.0677,79.9733,2151
9900,6.72251362966,42.213791208,36.8230406279,53.0517,111.2922,83.1476,3327
18900,5.63342940177,38.5787345368,39.2299031122,48.4481,105.3531,65.0391,2097
9900,6.43428962131,37.7241278392,38.1284957926,48.2333,106.0577,76.3484,2151
10800,6.93274718665,40.0107181558,37.249913843,50.9738,108.6787,80.4027,3327
19800,5.02764757824,32.022062052,40.6557835206,41.4452,97.7125,53.5538,2097
10800,6.47078593919,40.2222842843,37.8645195924,51.0478,108.7714,74.7404,2151
20700,5.08282497853,30.0329228885,41.1762597504,39.5444,96.0889,53.112,2097
11700,7.42004282411,42.2431994488,36.8640137139,53.476,111.1593,92.5244,3327
11700,6.95874858289,41.8335669519,36.8339745692,52.8266,110.5791,85.0524,2151
21600,4.78445042644,29.1513389002,41.5397992961,38.7649,95.2553,48.1796,2097
12600,7.10083839338,43.8876798748,35.9303638937,55.263,113.232,88.0347,3327
12600,7.23723242414,41.2620354633,36.7943357285,52.4632,110.1657,88.6231,2151
22500,3.81968992506,31.3674187831,41.1001624946,40.2553,97.433,40.8622,2097
13500,7.08733534921,40.9963965412,37.3144894788,51.6079,109.2063,86.0196,3327
23400,3.81648088798,29.7477254888,42.1072502241,38.4316,95.5966,39.44,2097
