time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed,,,,,
3600,2.00705385139,24.1702755382,45.0737799137,31.5554,88.9851,18.3822,6550,,,,,
8100,6.76486108512,36.0004877543,38.769353663,46.6855,105.1721,78.464,7588,,,,,
7200,3.73566000006,28.6252722067,42.9592341172,36.8864,93.6933,37.584,5743,,,,,
9000,7.67753817135,41.4101780777,36.3474018053,53.3469,111.8567,97.3582,4984,,,,,
6300,3.5839176268,29.7751642074,42.9614459804,37.5821,94.2788,37.648,1686,,,,,
4500,2.43506152946,20.0047727467,46.0419788594,27.355,84.8511,19.3707,6550,,,,,
5400,2.88817482077,23.8050232813,44.0174067204,31.7102,89.6012,25.4196,1601,,,,,
5400,2.48931743813,21.8011262383,45.4577614851,29.0861,86.1319,20.8587,6550,,,,,
7200,3.64110724262,28.8408608558,42.7715357836,36.7985,93.652,36.6249,1686,,,,,
9900,9.77201321461,47.5036034013,35.7574465155,59.7175,117.9462,133.8,6596,,,,,
6300,3.68972739045,31.7105481094,42.0064122807,40.0869,97.3156,40.0818,1601,,,,,
8100,6.84192104454,39.2478117437,38.5637693047,49.4397,107.79,84.2996,5743,,,,,
9000,8.16619276248,43.1684192168,36.0693343266,55.6464,113.7639,104.1938,7588,,,,,
9900,10.1131005852,50.0163686384,34.1299359243,63.7768,121.6832,141.76,4984,,,,,
6300,3.72589772892,29.4056808275,42.8516446319,37.2733,94.3113,38.8009,6550,,,,,
7200,3.92454206911,29.2199328025,42.8452473896,37.3141,93.999,39.7849,1601,,,,,
8100,7.26132785423,39.5893101201,37.4246270726,50.752,109.2131,90.3564,1686,,,,,
9000,7.54432197909,42.5813853232,36.2216156614,53.8596,112.2824,95.1333,5743,,,,,
7200,3.59437059462,31.6584909026,41.9124676186,39.8682,96.862,37.3653,6550,,,,,
9900,9.87925788191,50.5377820256,34.1188333574,64.9395,123.4305,137.6844,7588,,,,,
10800,11.6160640368,64.062628298,32.2118243965,81.0341,139.3275,186.3618,6596,,,,,
8100,7.0683694637,39.8925248684,37.2834694583,50.6051,108.9475,87.3813,1601,,,,,
9000,7.75074076458,41.5635850741,36.085098729,53.5547,111.7641,100.1956,1686,,,,,
10800,11.1169680392,59.8168748601,32.2211705294,75.2614,133.7436,171.9991,4984,,,,,
8100,6.82488931504,39.3337574587,37.668821044,50.0868,108.4952,83.3538,6550,,,,,
9900,9.29679835089,46.5718426545,35.7984171405,58.5942,116.9234,129.3342,5743,,,,,
10800,10.6421734873,59.4654110757,32.6316696771,74.2499,132.576,161.1787,7588,,,,,
11700,10.4294652487,64.2978229935,32.6540314516,79.4842,137.76,163.784,6596,,,,,
9000,7.40825876051,42.4496276647,36.4158151855,53.3517,112.1057,93.632,1601,,,,,
9900,9.41106363019,47.8057927448,34.4873679139,61.6838,119.9995,123.3084,1686,,,,,
9000,7.44622754522,42.9671709219,35.8479156735,54.839,113.2096,96.7884,6550,,,,,
11700,10.7978011271,66.2996959501,33.7464246467,81.0453,139.4655,173.7964,4984,,,,,
10800,11.4850760897,64.4498591164,31.9524121264,80.3487,138.8109,177.8382,5743,,,,,
11700,10.3913862332,61.058623301,32.8927175471,76.2313,134.2663,160.2907,7588,,,,,
12600,10.0497595902,57.9262142041,32.7855889833,73.9637,132.5226,150.9831,6596,,,,,
9900,9.88601272397,52.2234130641,33.5944092258,65.7144,123.8434,142.5262,1601,,,,,
9900,9.35615025192,46.1014327906,34.7256997529,59.0741,117.3499,122.4249,6550,,,,,
10800,11.1409871806,55.1628380788,32.6594646985,70.3233,128.6763,167.3476,1686,,,,,
12600,11.1593203874,74.4051852724,30.8716183596,92.1562,150.6729,186.3182,4984,,,,,
12600,10.0496656115,61.1653563746,32.848058229,76.5804,134.9463,156.2516,7588,,,,,
13500,9.74194425778,56.2143450757,33.8946473813,69.8567,128.3103,143.3538,6596,,,,,
11700,10.505973768,60.2269356115,33.467292777,76.1182,134.5024,158.3618,5743,,,,,
10800,11.1959892566,62.6779000367,33.1899118653,77.9634,136.3722,177.1316,1601,,,,,
13500,9.73099275071,64.0621663652,33.0750499358,79.3147,137.711,147.4711,4984,,,,,
10800,10.7180590186,54.7962653784,33.340261924,69.4814,127.9244,160.168,6550,,,,,
11700,10.7746938753,66.7237112549,31.4713683033,82.7686,141.1799,166.616,1686,,,,,
12600,9.66074907468,54.1151062451,33.9282198624,67.9898,126.2211,140.0036,5743,,,,,
14400,9.32936102484,49.3906989738,34.9151747426,62.4685,120.7464,133.0462,6596,,,,,
13500,9.78261166574,60.4496805991,33.4442025546,73.7926,132.1704,146.6471,7588,,,,,
11700,11.0599077168,71.1609630188,32.5188618726,87.7926,146.4885,181.8809,1601,,,,,
14400,9.56617830414,54.9212717203,34.5012480762,68.6506,127.031,137.2453,4984,,,,,
11700,10.4310244798,62.6358757853,32.4934921458,77.8952,136.3262,164.3022,6550,,,,,
12600,9.83355058656,54.8678004009,33.671092372,69.119,127.5033,143.4302,1686,,,,,
15300,8.69358397629,51.8691877402,34.4033968402,67.3437,125.1011,121.8942,6596,,,,,
14400,9.37191030747,52.4848586527,34.2836627392,65.8286,124.2301,130.7653,7588,,,,,
13500,9.41179791775,55.1770654724,34.0702549582,69.658,128.1075,134.2987,5743,,,,,
15300,8.81568701841,52.754458947,34.618039107,67.4064,125.5553,127.2898,4984,,,,,
12600,10.6501130332,73.0316918042,31.8822801559,89.5641,148.2586,169.5324,1601,,,,,
12600,10.471345791,56.481251396,33.481985194,71.0792,129.3867,155.1138,6550,,,,,
13500,9.62762968791,52.7011492046,34.4499912414,66.5284,125.0598,141.8551,1686,,,,,
16200,7.15349165664,37.7763799836,37.6955120819,51.1438,108.74,87.7378,6596,,,,,
15300,7.98513838396,45.4533850865,35.8727922483,59.4419,117.4882,105.0747,7588,,,,,
14400,9.4403163822,49.674574253,34.7186030509,63.9578,122.217,135.1022,5743,,,,,
16200,7.49081035999,39.7706297488,37.1441335824,53.0238,110.8395,92.9893,4984,,,,,
13500,9.37978666199,54.1042047849,34.0187282468,68.0161,126.5418,134.5164,6550,,,,,
13500,9.84219233481,55.7216068794,33.9086934823,70.1596,128.5521,142.7547,1601,,,,,
17100,7.29420199668,38.9717048924,37.208007789,52.3206,109.9953,88.2169,6596,,,,,
14400,10.0260090438,54.2473632526,33.7973109865,68.6228,127.2788,146.072,1686,,,,,
16200,7.42703061879,38.8023739546,37.4376461025,52.2035,109.8383,91.3467,7588,,,,,
15300,7.88253584181,44.9397638031,35.9560687915,58.8937,116.7668,100.0978,5743,,,,,
17100,7.34996023554,38.0358050694,37.6495769581,51.3233,108.704,91.0347,4984,,,,,
18000,6.39355690236,29.6401467681,39.6361072861,41.1275,98.972,65.512,6596,,,,,
14400,9.54563494983,51.5918044765,34.306929258,65.3276,123.6091,135.5804,6550,,,,,
17100,6.15762914205,30.5110916268,39.4598143255,42.1363,100.0016,63.0791,7588,,,,,
14400,10.7185036935,65.2669986667,31.4783289499,83.1462,141.2586,169.6747,1601,,,,,
16200,6.05178102264,30.3067169347,39.9405692243,41.3226,99.2123,60.4782,5743,,,,,
15300,8.63544507609,51.5314666712,34.8047826287,67.073,125.0175,119.2027,1686,,,,,
18000,7.23690682483,37.1953856805,37.7442992383,49.9571,107.8127,87.0622,4984,,,,,
18900,5.34629763971,28.164849487,40.6983414745,38.7143,96.8954,51.6578,6596,,,,,
15300,8.25192276829,45.6804531973,36.0460805661,59.932,117.7476,109.2089,6550,,,,,
18000,5.98896466671,29.2166746355,40.3001296319,40.2163,97.9732,59.9147,7588,,,,,
17100,5.93876685794,31.6065929817,39.7157417772,42.5663,100.4579,62.4107,5743,,,,,
15300,8.29691427736,47.5640056264,35.6231580137,62.1202,119.9934,112.0169,1601,,,,,
18900,5.01944608028,26.090837001,41.8719164383,36.0274,93.7931,45.3902,4984,,,,,
16200,7.66909340292,39.7392729774,36.8698578941,54.171,112.0045,97.0596,1686,,,,,
19800,4.99897678428,27.1256973028,41.729712165,37.0209,94.823,47.3173,6596,,,,,
18900,4.94781608882,26.4752311305,42.0408599525,36.3981,93.8641,46.8809,7588,,,,,
16200,7.22393427505,38.6112643444,37.0626011054,51.68,109.4554,87.2596,6550,,,,,
18000,6.31550706502,30.3285797714,39.3384890223,42.1061,100.0006,65.0738,5743,,,,,
19800,4.97174747614,26.8270830942,42.0843094023,36.3861,93.9265,47.0933,4984,,,,,
16200,7.53103371583,41.8393343292,36.5607648522,55.7193,113.3713,96.0142,1601,,,,,
20700,5.03690638422,27.7142669015,41.5223433389,37.8809,95.352,47.9182,6596,,,,,
17100,7.60467288087,40.3038181714,36.6639684704,54.3859,111.9704,96.3991,1686,,,,,
19800,5.19336929179,28.4902350029,41.0183508038,38.9025,96.7522,51.5858,7588,,,,,
18900,4.98500692035,27.5415336884,41.5574887426,37.8181,95.3962,47.7724,5743,,,,,
17100,6.09905398988,29.7944702288,40.0648674926,40.867,98.5799,61.4596,6550,,,,,
20700,4.88408705373,25.9880372612,42.2521645459,35.4974,93.2505,45.8951,4984,,,,,
21600,4.89914546376,27.040609305,41.654352694,36.9593,94.843,47.0196,6596,,,,,
17100,7.34655593728,38.8124923602,37.4771931942,51.7469,109.4665,91.8871,1601,,,,,
18000,6.97866622548,36.3080593848,37.857361079,48.8605,106.356,81.1191,1686,,,,,
20700,4.93880417162,26.0921722057,41.9067391371,36.3729,94.1532,46.1369,7588,,,,,
19800,4.91827063043,25.2152243156,42.5244391764,34.8003,92.5922,44.6578,5743,,,,,
21600,4.93604233431,27.9408638841,40.8789705605,38.436,96.2459,48.4018,4984,,,,,
18000,5.96436032369,30.435160882,40.5550867885,40.946,98.5509,61.2658,6550,,,,,
18000,7.57780260536,37.6248039949,37.7884681246,51.1049,108.5357,92.4889,1601,,,,,
18900,5.11104175152,25.9696484453,41.6144602349,36.5126,94.5529,48.1609,1686,,,,,
21600,5.08241098177,27.015344746,41.5523276227,36.9028,94.2789,48.4951,7588,,,,,
20700,5.1080307052,27.5868586476,41.2197029044,37.792,95.3811,48.6436,5743,,,,,
18900,5.25059724444,27.5307370876,41.470460005,37.8192,95.2301,50.2702,6550,,,,,
18900,5.61277745231,32.3866388305,39.9168499853,43.7805,101.1848,58.272,1601,,,,,
19800,5.23315229117,27.3313809069,41.1425568504,37.845,95.633,50.9547,1686,,,,,
21600,4.92826868904,26.6750630844,41.7271015521,36.6511,94.3772,46.9449,5743,,,,,
19800,4.7455934398,25.8953950251,42.3780564004,35.7282,93.2612,43.5938,6550,,,,,
20700,4.97323257946,26.5963640091,42.0285679518,36.4188,94.3604,46.8871,1686,,,,,
19800,5.06247763933,26.6769375991,41.4882742128,36.9974,94.8214,47.7804,1601,,,,,
20700,5.05333538169,26.4110620126,42.0950119961,36.2151,94.0744,48.4062,6550,,,,,
20700,4.90876687161,28.0233485636,41.2081633012,38.0707,95.9513,47.6498,1601,,,,,
21600,5.03553052613,26.407033801,41.8941300531,36.4872,93.9525,47.0258,1686,,,,,
21600,5.1389871092,27.4001943826,41.2535600041,37.7376,95.8149,49.9573,6550,,,,,
21600,4.80062574223,27.0415294012,41.6205642594,36.8744,94.6793,45.8569,1601,,,,,
900,1.39099954757,16.3917466054,47.5031215906,23.4908,81.0769,9.6178,1835,,,,,
1800,1.5818479401,18.533742213,45.7827606877,26.2144,84.3576,12.2409,1835,,,,,
2700,1.87967904529,18.5070940945,46.0578733967,26.4199,84.2325,13.7404,1835,,,,,
900,1.32405831459,14.1635185924,48.4654391729,21.1315,78.9453,8.6053,5444,,,,,
3600,1.89959037105,20.619474648,46.2460339742,27.5283,85.5757,16.0604,1835,,,,,
1800,1.5842407505,17.5468189789,47.0946333311,24.5469,82.0716,11.3156,5444,,,,,
2700,1.89742668502,21.045730542,45.2972430555,28.6975,86.664,16.1973,5444,,,,,
4500,2.93838542916,23.8747111324,44.2357453201,31.7503,89.0106,25.4187,1835,,,,,
900,1.23270811361,14.0221661587,48.6326241197,20.8551,78.7472,7.5404,9561,,,,,
3600,1.82854837941,22.9313918033,45.4242999405,29.9363,87.2377,16.2542,5444,,,,,
1800,1.41770329187,16.766990597,47.4163044061,23.8048,81.9431,9.9316,9561,,,,,
5400,2.85767151535,22.0718133954,44.8681999227,29.8936,87.1949,24.4809,1835,,,,,
2700,1.91957240713,19.6833414007,44.8408149305,27.9477,85.8644,14.4747,9561,,,,,
4500,2.7567099076,23.9474396794,43.7361191168,31.835,89.8938,23.2951,5444,,,,,
900,1.40331387429,15.8190779261,47.8752133838,22.8442,80.362,9.8764,1548,,,,,
6300,3.70453082806,29.2551659551,42.7580217782,37.3401,94.2385,38.0729,1835,,,,,
3600,1.95984086586,20.9009231644,45.8252837411,28.177,85.6621,16.3102,9561,,,,,
1800,1.51005579419,15.5412226512,48.5766373768,22.0719,79.5098,9.4276,1548,,,,,
5400,2.67879884154,23.3104410699,44.0575375437,31.0415,88.7096,23.9244,5444,,,,,
2700,1.81176486653,17.8166776272,47.1514274244,25.091,82.5825,13.1298,1548,,,,,
7200,3.88494575839,30.7974732295,42.1957570613,38.9011,95.4911,41.4569,1835,,,,,
4500,2.56667820476,24.3179332635,44.0240613288,32.231,89.5431,22.9182,9561,,,,,
6300,3.57531818171,30.4918066203,42.72334439,38.5514,95.3818,37.1707,5444,,,,,
3600,2.00411242868,23.3021113887,44.7951713491,30.4724,88.4195,17.5911,1548,,,,,
5400,2.88364243234,23.5269187237,44.2628787529,31.5879,88.6587,24.8604,9561,,,,,
7200,3.86146355619,29.386563875,42.5289042164,37.2405,93.9372,40.0631,5444,,,,,
8100,7.17104247396,40.4600110636,37.5889011205,51.4602,109.4505,89.0622,1835,,,,,
4500,2.90541585427,23.5637889565,43.3951106,31.9164,89.3075,25.112,1548,,,,,
6300,3.70206058512,31.4589457514,42.205074359,39.9581,97.0453,38.1778,9561,,,,,
5400,2.97651626063,22.5460830594,44.5686225873,30.7018,87.5691,25.3431,1548,,,,,
8100,6.67477926967,38.014576914,38.1867743325,48.4685,106.3733,79.448,5444,,,,,
7200,3.889415191,30.8959346345,42.1716222539,39.3664,95.9944,40.9929,9561,,,,,
9000,7.33630187298,40.5499853557,36.8359216641,51.7492,110.334,92.7662,1835,,,,,
6300,3.69384021501,29.9642069534,42.3907756004,38.2705,95.3521,38.8782,1548,,,,,
9000,7.05827610092,40.8101687742,36.9086109732,51.8471,110.1621,87.8329,5444,,,,,
8100,7.19641143994,38.8099669137,37.6482481616,50.1766,108.3104,89.7964,9561,,,,,
7200,4.30142413156,31.5841029375,41.5878503592,40.1068,96.7938,46.2969,1548,,,,,
9900,9.18360387825,46.8007917901,35.4900182397,59.0824,117.6814,121.3769,1835,,,,,
9000,7.21832220021,40.0040644849,36.9488193659,51.4179,109.8135,88.8116,9561,,,,,
8100,6.97848651037,40.3729204068,37.2475410712,50.8498,109.3944,87.4444,1548,,,,,
9900,10.433005705,51.8784761841,34.1726947618,66.1188,124.1069,150.6853,5444,,,,,
10800,10.4089545876,52.6581930344,33.289993845,67.0309,125.1837,149.6844,1835,,,,,
9000,7.22598546711,39.3763581601,37.0009660938,50.7122,109.2973,87.2196,1548,,,,,
9900,10.3826374822,50.4039553305,34.1146682536,64.6451,123.0743,148.7716,9561,,,,,
10800,12.1135936118,65.9832629551,31.309982637,83.5044,141.7442,199.6524,5444,,,,,
11700,9.63997776399,51.7331252047,34.3272264713,65.9251,124.1215,134.6462,1835,,,,,
9900,9.72514461387,47.5922060187,35.4644536698,60.3128,118.3313,133.7991,1548,,,,,
10800,11.2905066861,63.9802904172,32.1534101457,79.7186,137.9596,180.0044,9561,,,,,
11700,10.7166780162,69.7615806609,32.2438609013,85.7112,144.1104,170.1244,5444,,,,,
12600,9.03572646622,50.5856362728,34.3102529593,64.8897,123.4112,123.544,1835,,,,,
10800,10.4424418149,52.1184816627,33.6303795848,67.8332,126.1622,145.0524,1548,,,,,
11700,10.4132794836,63.4500447411,33.1904903409,78.0874,136.4074,161.0213,9561,,,,,
12600,9.9957072486,60.7689362394,33.2350142036,74.8376,133.3611,150.6071,5444,,,,,
13500,9.75592971881,52.8729012941,34.6913255006,66.4737,124.8578,140.6542,1835,,,,,
11700,10.0126361304,55.7816466454,33.2850588742,71.0603,129.4957,145.6267,1548,,,,,
12600,9.66378400296,57.15664624,33.9359643975,71.3968,129.9311,141.6818,9561,,,,,
13500,10.1454835704,59.5883035119,32.9231042031,75.1675,133.7175,157.2267,5444,,,,,
14400,9.47850790267,51.9761827733,34.225964286,66.3009,124.6946,135.2809,1835,,,,,
12600,9.4894762706,51.4116478756,34.032240193,65.8978,124.4825,138.2676,1548,,,,,
13500,9.19460950389,48.7416798918,35.4657803413,61.0058,119.2157,127.2204,9561,,,,,
15300,7.65578801417,42.5307847264,36.7736521976,55.3518,113.0338,97.8222,1835,,,,,
14400,9.55906821777,54.3937984262,33.8934489601,68.2294,126.32,137.8356,5444,,,,,
14400,8.96115564763,51.2141951008,35.2419092659,63.3742,121.7967,125.9449,9561,,,,,
13500,9.667091536,54.7021746535,34.2622589851,68.1971,126.4562,142.5627,1548,,,,,
16200,6.64722155408,35.0304501201,38.4083181523,47.786,105.7613,76.6133,1835,,,,,
15300,7.91935959603,43.9480217746,36.548898192,57.1635,114.9595,100.1182,5444,,,,,
17100,5.68605481532,29.7604496592,40.5671271028,40.6786,98.7316,57.2427,1835,,,,,
15300,8.27811614088,47.9789038521,35.5696997645,62.3871,120.0352,111.392,9561,,,,,
16200,7.19854282139,38.8190745303,37.0039360207,52.0947,109.8233,87.8658,5444,,,,,
14400,9.42668597529,49.4251933571,34.9708499715,62.5752,120.7922,135.8524,1548,,,,,
18000,5.99389439937,30.507288832,39.8087550482,41.7811,99.2531,61.3209,1835,,,,,
17100,6.09117599688,29.3968211271,40.3469121955,40.6352,98.1919,61.2356,5444,,,,,
16200,7.66836839105,40.6412198208,36.6181609106,54.6769,112.3648,96.6987,9561,,,,,
15300,7.87483280291,47.2395723273,35.6721713292,61.9518,119.567,100.8631,1548,,,,,
18900,5.17630148643,25.8545908781,42.0414483832,35.9085,93.5163,47.7289,1835,,,,,
18000,5.98902841639,30.7031008238,40.1390446035,41.5817,98.9724,63.0667,5444,,,,,
17100,7.00041654595,35.1982912633,38.1956340823,47.6855,104.9981,79.6329,9561,,,,,
16200,7.01575708284,37.6062768524,37.4209627591,50.6139,108.1972,84.4133,1548,,,,,
19800,5.12369243762,26.5128847704,41.8622058743,36.3651,94.2107,48.1653,1835,,,,,
18900,5.07505678073,26.9892767284,41.7013390649,36.9321,94.6933,48.1253,5444,,,,,
18000,6.99496873872,36.8056070458,37.6707392876,50.1535,107.9972,85.3129,9561,,,,,
17100,5.48705001715,26.5632583929,41.8641500697,36.4968,93.9225,52.5564,1548,,,,,
20700,4.78003681944,26.9398719121,41.9341295344,36.6074,94.307,44.8667,1835,,,,,
19800,5.37132025294,27.3357617125,41.1790119626,37.799,95.5225,52.2889,5444,,,,,
18900,5.52857374452,31.1126258708,40.127173818,41.8759,99.4033,57.0418,9561,,,,,
18000,6.08770586752,30.3507861138,40.1920183985,41.1215,98.969,62.3431,1548,,,,,
21600,5.15586027736,26.9520466988,41.5855962018,36.7775,94.3558,49.5413,1835,,,,,
20700,5.39678426448,31.0273032318,39.7068966254,42.6341,100.6364,57.3796,5444,,,,,
19800,5.39759041976,28.0684475826,41.3655473997,38.0901,95.5144,53.3084,9561,,,,,
18900,5.29483148086,26.770585311,41.6484356176,37.0362,94.6102,49.2729,1548,,,,,
21600,4.96967455348,26.117124997,42.0939339839,35.9077,93.6617,45.4302,5444,,,,,
20700,5.2220347775,28.1165760153,41.2604475601,38.2227,96.1124,50.8284,9561,,,,,
19800,5.06498134029,27.4047165158,41.4797822703,37.9797,95.4318,48.2409,1548,,,,,
21600,4.84588467967,25.5509519164,42.1399078429,35.5335,93.2024,44.584,9561,,,,,
20700,5.39897458158,28.2587351277,41.230053562,38.5011,96.3963,53.4791,1548,,,,,
21600,5.2637603917,27.5455432595,41.2646771476,37.7255,95.5466,50.64,1548,,,,,
900,1.38671311978,16.522661243,48.4890739789,23.2272,80.0631,10.0293,1109,,,,,
1800,1.55441388833,16.7497566274,47.1502972799,23.7703,81.4127,11.1858,1109,,,,,
900,1.47660250426,16.8044896149,46.9060292552,23.963,81.9929,10.2053,8216,,,,,
2700,2.03394294517,19.7816931372,46.4183808595,27.4029,84.4326,15.864,1109,,,,,
1800,1.61260750848,19.5524745376,45.8101713575,26.9412,84.9706,12.4596,8216,,,,,
3600,2.05242201097,23.5643523706,44.0714240166,31.3396,89.7338,17.4684,1109,,,,,
900,1.29288358824,14.8878219675,48.1520653943,21.6475,79.8256,8.784,9137,,,,,
2700,2.00347761426,19.9515915838,45.3241693391,27.7477,85.8295,15.9547,8216,,,,,
1800,1.38187215985,16.7597953736,47.4635026677,23.7639,81.3909,9.4844,9137,,,,,
4500,2.67836737679,23.789888878,44.5209112353,31.7696,88.8121,23.6533,1109,,,,,
3600,2.04411738579,23.4610567148,45.5989780156,30.6086,87.758,17.6604,8216,,,,,
900,1.39007534141,16.5008433827,47.5974463881,23.5181,81.4594,9.8009,1615,,,,,
2700,2.03887415393,19.392647053,45.7203178713,27.1138,85.0053,15.7911,9137,,,,,
5400,2.89370720666,24.1447635837,43.822448315,32.1681,89.5004,26.3067,1109,,,,,
1800,1.4792349626,17.9714554969,47.2228971731,24.7951,82.6962,10.8756,1615,,,,,
4500,2.75294315009,24.5048258141,43.6257274535,32.6881,90.3549,24.4044,8216,,,,,
3600,1.96214923648,24.3021022981,44.7519685766,31.6893,89.2555,17.44,9137,,,,,
900,1.31426111441,16.6080553152,47.0820692124,24.195,82.0705,8.9769,6610,,,,,
2700,1.87580921901,18.9454271493,45.6136301046,26.7867,84.492,14.0942,1615,,,,,
6300,3.64195507305,30.2024095092,42.8140652943,38.2699,95.105,38.1369,1109,,,,,
1800,1.54772849892,16.7100037518,47.4935930301,23.8789,81.3659,11.4516,6610,,,,,
5400,2.74925336428,24.2117761188,43.8991821153,32.0917,89.801,24.6347,8216,,,,,
4500,2.70382396185,22.4712376587,44.6667838165,30.5743,88.2737,22.592,9137,,,,,
3600,2.00569312337,21.5178107028,45.5854163535,28.6826,86.6155,16.792,1615,,,,,
900,1.42471743065,16.8827772563,47.5429431394,23.6732,81.3217,9.8827,7232,,,,,
7200,3.81838849322,31.4622818468,41.564368384,39.8565,96.8556,39.9742,1109,,,,,
2700,2.06977132622,20.7288263118,45.435523019,28.425,86.2998,16.2951,6610,,,,,
5400,2.71049598085,22.5926472747,44.6844210605,30.3593,87.9323,22.7058,9137,,,,,
6300,3.581241719,29.5177481501,42.865708846,37.6149,94.3607,37.8062,8216,,,,,
4500,2.62132994495,24.0515224945,44.4675551003,31.8421,89.0189,23.408,1615,,,,,
1800,1.51978603489,17.3855202545,46.5489326054,24.9699,82.9677,10.6853,7232,,,,,
3600,2.04641272129,21.9728776998,45.7460984535,29.1064,87.1754,16.9449,6610,,,,,
6300,3.77590179712,30.7874561277,42.6011784271,38.7809,95.5956,40.9422,9137,,,,,
5400,2.64239222969,21.175054836,45.5440676572,28.7878,85.6575,22.3351,1615,,,,,
8100,6.87608970191,38.1425072257,38.1634240032,48.7137,106.4917,82.0071,1109,,,,,
2700,1.94913788652,18.6643105889,46.1511399618,26.2342,83.9865,14.6996,7232,,,,,
7200,3.96115391249,31.4656202346,41.5413647041,40.0835,96.8296,42.1893,8216,,,,,
4500,2.70594403766,22.4646407192,44.9525880977,30.0351,87.6103,23.5538,6610,,,,,
3600,1.9261111943,20.7266165342,45.7575785411,27.9772,85.5202,16.048,7232,,,,,
7200,3.77905291667,28.8163874825,42.9853476801,36.7443,93.5175,38.0898,9137,,,,,
6300,3.84692446327,31.3303407824,42.3482888688,39.4138,96.2383,40.5076,1615,,,,,
5400,2.75239961426,21.9247821593,45.3593230806,29.3998,86.6326,22.6862,6610,,,,,
8100,7.23961904718,41.1523892385,37.246002017,52.2381,110.6085,90.7893,8216,,,,,
9000,7.14975401626,39.7176800613,37.2347279383,51.0707,109.3084,86.6276,1109,,,,,
4500,2.78195897261,23.0780753496,44.2232137148,31.054,88.7604,23.4053,7232,,,,,
6300,3.55960169289,28.5091863282,43.4089379096,36.1595,92.7748,36.6862,6610,,,,,
7200,3.83357553671,32.6480063699,41.6256101726,40.9261,97.9109,40.9244,1615,,,,,
8100,6.91545098464,39.405489022,37.7792931599,49.748,107.962,85.5093,9137,,,,,
5400,2.54809434005,20.5810323956,45.7740552028,28.0475,85.8385,21.0924,7232,,,,,
7200,3.80361561542,34.2222507499,40.8629600768,42.6609,99.6433,41.6356,6610,,,,,
9000,7.88527234097,44.6593843184,35.5894483007,56.2858,114.5076,103.7324,8216,,,,,
9900,9.32209134662,46.3212132285,35.3452252424,59.3353,117.7866,124.7324,1109,,,,,
6300,3.85501077526,31.4621583415,41.6851066174,40.2281,97.0616,41.4756,7232,,,,,
8100,7.2015870715,41.0562898281,37.2935655935,51.9397,110.369,90.2951,1615,,,,,
9000,7.57720828427,43.260909004,36.0328352799,55.3074,113.8615,96.4,9137,,,,,
7200,3.64663788436,32.1138611584,41.5064038486,40.8606,98.0201,39.0293,7232,,,,,
8100,7.49707267278,42.1063729923,36.2415755734,53.8914,112.305,95.3911,6610,,,,,
9000,8.03629281636,45.2540537929,35.6645554028,57.1693,115.4848,106.3538,1615,,,,,
9900,10.873014812,54.1368313239,33.2237488353,68.6816,127.1269,163.3947,8216,,,,,
10800,10.2696791209,52.9500280659,33.6131849919,67.291,125.7353,146.8196,1109,,,,,
9900,10.7979120626,54.2298621945,33.6099726171,69.7007,127.9492,160.2871,9137,,,,,
8100,6.76060428815,37.6781349416,37.9569892144,48.4171,106.8744,80.544,7232,,,,,
9000,7.84575309332,45.230209587,35.3709479944,58.2838,116.4819,103.7422,6610,,,,,
9900,10.3687223427,54.2887307994,33.900631279,67.9915,126.1692,155.9742,1615,,,,,
10800,10.7655438573,62.5516284819,32.3938872078,77.6548,136.0371,161.4311,8216,,,,,
11700,9.82354747708,56.4285837425,34.113548611,70.2893,128.9267,147.2924,1109,,,,,
9000,7.49574306352,40.2587516408,36.7686651161,51.4971,110.0174,93.3387,7232,,,,,
9900,10.9395716543,51.7686662463,33.6316254106,66.8395,124.9045,155.9947,6610,,,,,
10800,12.7442162837,74.1793656165,30.7280792893,93.1885,151.439,223.3876,9137,,,,,
11700,9.22621485337,55.6858232366,34.3517481686,68.7261,127.3274,132.0133,8216,,,,,
10800,12.6177173938,71.5980961478,30.9316038085,88.9914,147.179,216.8,1615,,,,,
12600,9.48843705095,52.2904152755,34.4520258511,66.2865,124.5666,133.5582,1109,,,,,
9900,9.28403347503,46.7590049919,35.4390864162,59.2199,117.5519,122.4356,7232,,,,,
10800,12.1597375612,62.2838943681,31.2138898949,80.1136,138.125,194.4427,6610,,,,,
11700,12.0483814581,84.5523058883,30.6673131541,100.9109,159.3099,209.0711,9137,,,,,
12600,10.1716884392,58.8601878387,33.9262561339,72.6205,130.9744,157.0249,8216,,,,,
13500,9.49236702861,48.2180971936,34.9189015314,63.0416,121.3895,131.1262,1109,,,,,
11700,11.6004440662,80.7421925653,31.7312108552,96.1753,154.6823,195.744,1615,,,,,
10800,10.493122562,53.3638458835,32.9530260313,68.3694,126.6027,150.7618,7232,,,,,
12600,10.2852484918,64.4799750516,32.5429791257,79.6601,137.9917,161.3716,9137,,,,,
11700,11.2942037964,76.231720192,31.2333448022,92.736,151.4667,191.1564,6610,,,,,
13500,9.76189812175,59.3555118255,33.7990258764,73.1873,131.5696,140.6151,8216,,,,,
14400,10.0541080779,57.7118577101,32.9945263618,73.4418,131.6739,150.9022,1109,,,,,
12600,10.7242468626,72.1312408857,32.4654429157,87.4186,145.9196,172.8844,1615,,,,,
