time,density,speed,stop_time,delay_time,travel_time,mean_queue,seed
14400,6.66605997928,47.4430226231,38.695024748,57.6352,115.0165,88.9244,4560
900.0,5.123140439,28.0399890131,40.9191943849,38.6144,95.8101,51.9049,2798.0000
1800.0,5.50977345073,29.6607293176,39.91952599,40.1338,98.0628,57.2987,2798.0000
2700.0,5.63561185677,31.9643922549,39.4320357448,42.7891,99.9054,60.6987,2798.0000
900.0,5.4785752447,30.4041934383,39.8320577435,41.0008,98.4571,58.0116,8454.0000
3600.0,6.13626653413,33.0490552914,38.4427558201,44.4618,101.8916,66.3111,2798.0000
1800.0,6.19872254816,32.0752843152,39.0605617644,42.7301,100.1607,68.5253,8454.0000
900.0,5.07479423342,31.0977473865,39.7116652289,41.7035,99.0897,53.0631,4909.0000
4500.0,5.39568310934,29.6307492033,40.7966703521,39.4103,96.4757,56.1787,2798.0000
2700.0,5.77280884402,31.1652059925,39.5498419405,41.7686,99.2364,60.6649,8454.0000
1800.0,5.3318647134,30.3176457665,40.0694624056,40.4971,97.9336,55.7342,4909.0000
5400.0,5.5812874399,31.2563863659,39.3813215361,42.2563,99.7042,56.8729,2798.0000
900.0,5.16314548438,30.5859784365,40.0062396883,41.0398,98.1182,54.4631,8497.0000
3600.0,5.7280622179,30.9138643811,39.3887300816,41.5573,99.2154,60.3102,8454.0000
2700.0,5.55673975981,30.4568925934,39.6753629461,40.8746,98.2831,58.3271,4909.0000
6300.0,5.94368437502,38.2489419016,38.9576033818,48.0829,105.1782,72.1147,2798.0000
4500.0,5.15762848922,28.8967270565,40.6998416059,38.8286,96.1274,51.7849,8454.0000
1800.0,5.95281476661,31.314793326,39.3086747804,42.5217,99.7006,63.1120,8497.0000
3600.0,5.61380097534,31.7504765473,39.5074017218,42.4217,99.7397,60.5556,4909.0000
900.0,5.51101911468,32.7263870475,39.0482538686,43.2979,100.9691,60.8684,6217.0000
7200.0,5.67881646205,31.9065805144,40.2040174784,41.8623,99.0227,61.8587,2798.0000
5400.0,5.51527390126,27.4150973387,41.3697720307,37.0646,94.3334,54.0436,8454.0000
2700.0,6.091945332,32.6463792555,38.7239394065,43.7104,101.2822,67.5280,8497.0000
4500.0,5.43039253947,30.1489410427,40.1657508051,40.3528,97.6807,55.4338,4909.0000
1800.0,5.74524708376,29.6702512172,40.1593179077,40.2471,97.3248,59.2302,6217.0000
900.0,5.05258116003,30.6446151143,40.2402629443,40.6809,98.0009,53.4533,8535.0000
6300.0,5.44860489494,35.4276675987,39.5216266899,45.3604,102.6361,61.5493,8454.0000
3600.0,5.80541243004,30.0811421742,39.6212932523,40.9888,98.3618,58.8622,8497.0000
8100.0,9.33838783321,45.0826438311,35.5874479306,58.1047,115.4710,121.5680,2798.0000
5400.0,5.59060109436,30.3795024763,40.2462443194,40.7964,97.8195,57.4818,4909.0000
2700.0,5.5180269121,32.9220666895,38.8723477604,43.9220,101.3105,60.8329,6217.0000
1800.0,6.14727727548,32.6018349385,38.7670205384,43.7529,101.0272,67.4249,8535.0000
7200.0,5.69482880421,32.9910818461,40.0601432813,42.5603,99.9110,64.1618,8454.0000
4500.0,5.70481455155,30.1401768651,40.2516673132,40.4512,97.5393,59.0453,8497.0000
6300.0,5.9480171762,36.2545111168,39.2694453911,46.3551,103.3592,68.4409,4909.0000
900.0,5.15122093721,30.7959469473,40.0761600321,41.0663,98.5675,54.3929,1850.0000
3600.0,5.88427108398,32.6643148274,38.7873436007,43.8053,101.3011,63.9938,6217.0000
9000.0,10.6752375788,57.4943029428,33.1942008185,71.7833,129.1166,162.2409,2798.0000
2700.0,5.29565402515,32.6118387726,38.9695258077,43.2828,100.6881,56.8124,8535.0000
5400.0,5.63404172155,31.1460561983,39.7513573151,41.8854,98.8060,58.5876,8497.0000
8100.0,9.42963232218,43.60420038,35.5842481972,56.6380,113.8076,117.2844,8454.0000
7200.0,5.78967364451,30.4583422075,40.3853631669,40.2375,97.7197,61.7751,4909.0000
1800.0,5.83830748105,31.1504800964,39.373556944,42.0106,99.1289,61.6338,1850.0000
4500.0,5.43536987099,30.4868003814,40.0484282363,41.1520,98.1925,56.1218,6217.0000
3600.0,5.73737425637,31.7945295623,38.9024518005,42.3455,99.8834,61.9680,8535.0000
6300.0,6.2401702117,34.6906615547,39.5483791545,44.6905,101.9060,70.3058,8497.0000
9900.0,10.9934031696,62.9373305261,34.0417217037,76.0903,133.8214,177.0427,2798.0000
5400.0,5.66431855629,29.8653168374,40.2921400493,40.1274,97.4553,58.4427,6217.0000
2700.0,5.85303743569,31.6682466992,39.5916450537,42.2176,99.5549,61.8818,1850.0000
8100.0,8.70295895092,40.1261948196,37.2075493513,52.2025,109.3006,104.9102,4909.0000
4500.0,5.43670540623,30.8542330074,40.3221890163,40.9291,97.8351,56.6578,8535.0000
9000.0,9.92458231361,44.3479249238,35.4552138699,57.6056,114.5010,131.6240,8454.0000
7200.0,5.48873278284,32.1085326209,40.297795608,41.6207,99.2487,59.3716,8497.0000
3600.0,5.75603568012,32.5541147987,39.1790322436,43.3842,100.7045,62.7458,1850.0000
6300.0,5.94049318107,38.3593662745,38.1025043932,48.8382,106.1371,68.9262,6217.0000
5400.0,5.50094174009,30.7030258105,40.1089798267,41.0890,97.9814,57.4133,8535.0000
10800.0,11.8236498266,67.3169845016,33.5288131911,82.4981,139.5556,195.6400,2798.0000
9000.0,10.0657571805,59.1584911588,34.4314928542,72.1622,129.2922,138.9022,4909.0000
9900.0,10.2290315968,53.2296986301,33.356537114,67.1357,124.3426,142.0516,8454.0000
8100.0,8.79031067705,41.6710507257,36.4250018261,54.2001,111.2377,106.3182,8497.0000
4500.0,5.55180238328,30.361395003,39.8548956542,41.0153,98.2674,57.0596,1850.0000
7200.0,5.70845877094,30.4528202108,40.7275772589,40.1395,97.1845,61.5040,6217.0000
6300.0,5.92646365043,34.1984437601,40.3673594568,43.9355,101.1458,68.2213,8535.0000
11700.0,8.67201842464,76.3570256834,35.2810511154,90.1806,147.3681,142.9076,2798.0000
5400.0,5.56679050106,31.07637732,40.0578646794,41.6572,98.8305,56.8373,1850.0000
9900.0,11.3631359959,56.4345768862,32.6260043247,71.6172,128.9204,171.2151,4909.0000
10800.0,10.9401102924,53.5296934678,33.1873419832,67.5892,124.8108,157.9253,8454.0000
9000.0,10.096864441,47.9977984884,34.4681027998,61.8382,119.2947,139.4764,8497.0000
7200.0,5.60218216911,31.5622748983,40.5251189066,41.0690,98.2366,60.0524,8535.0000
8100.0,9.35983274335,45.9107520853,35.2091961192,59.0459,116.2006,121.2924,6217.0000
12600.0,6.80011717874,48.3156467998,38.3890861066,58.4092,116.0298,89.5360,2798.0000
6300.0,5.85264843694,37.3615046315,38.3680708074,47.5750,104.8984,68.4276,1850.0000
11700.0,7.23080730539,50.2239481231,36.492847951,62.2756,119.6691,92.1040,8454.0000
9900.0,9.48981893925,51.6622264818,35.1811079755,64.7268,122.4167,127.6453,8497.0000
8100.0,9.47757977484,44.412578143,35.7156329075,57.1945,114.4018,124.3511,8535.0000
10800.0,10.7858410381,56.9833242023,32.9799234481,71.9617,129.2988,155.9324,4909.0000
9000.0,9.15080549359,46.2389567717,35.3576008962,59.3312,116.6295,113.9102,6217.0000
13500.0,6.58656508979,41.3780280391,38.3947865353,51.6919,109.2824,79.2907,2798.0000
7200.0,5.66049522265,32.9061010244,39.8004546319,42.9044,100.6200,60.7627,1850.0000
12600.0,6.02840002503,34.1337051606,39.6732831768,44.4362,101.3537,66.3316,8454.0000
11700.0,6.80222139914,40.2164565761,37.5566582843,51.4741,108.6290,79.7627,4909.0000
14400.0,5.99347490575,34.3728347189,39.4380601356,44.1568,101.3064,65.3636,2798.0000
10800.0,10.0981447543,50.3048981126,34.3818488999,63.6780,120.9574,135.8613,8497.0000
9000.0,10.5623385576,50.6364667122,34.5615397304,64.3027,121.3608,150.6764,8535.0000
9900.0,9.1534987663,44.170476823,35.3327204101,56.9436,114.0722,115.1742,6217.0000
8100.0,9.37273113496,43.4358640546,36.0840786305,56.2944,113.4434,122.3609,1850.0000
13500.0,5.77034541058,33.1527555638,39.9287883573,42.8017,100.2586,62.4658,8454.0000
12600.0,5.95422971996,34.6065272659,39.3725901165,44.6036,102.0485,64.8391,4909.0000
11700.0,6.74760064647,39.0285216474,37.7078502976,49.8140,107.3360,78.6924,8497.0000
14400.0,6.30971887616,35.9513853444,38.5752580786,46.6481,103.6810,70.8578,8454.0000
10800.0,9.80525979502,46.1552939552,35.2771225627,58.8145,115.9589,122.7520,6217.0000
9900.0,10.728551141,53.8515227783,33.9164561988,67.7564,125.1966,151.3618,8535.0000
9000.0,10.0747001374,49.8468543339,34.8240812377,63.0438,120.1991,135.9413,1850.0000
13500.0,6.07957275586,32.5781163761,39.6195450888,42.5914,100.0720,65.9040,4909.0000
12600.0,5.97754440638,32.1575368949,40.2203750258,41.7900,99.1245,61.9698,8497.0000
11700.0,6.72402618864,38.3703946561,37.7829240538,49.5939,106.6669,76.9396,6217.0000
14400.0,6.2676549158,34.5881775535,39.2960068474,44.6055,101.7451,70.2178,4909.0000
10800.0,10.7809096692,59.2515780523,34.5686131797,72.8209,129.9073,160.9964,8535.0000
9900.0,10.1962312793,51.2393647247,34.3795593952,65.3000,122.3451,140.8827,1850.0000
13500.0,6.00419050209,31.8149219895,40.5591759175,41.1287,98.4198,64.8276,8497.0000
12600.0,5.86158463166,33.9355918492,39.4522812057,44.1438,101.1947,64.3547,6217.0000
11700.0,8.01353912914,60.1149058408,37.1126859987,71.4502,128.8199,117.8853,8535.0000
14400.0,5.93465896417,33.2481292452,39.953136019,43.1619,100.5088,64.5938,8497.0000
10800.0,10.3594932444,51.9000003271,34.9876230576,64.9908,121.9755,142.8933,1850.0000
13500.0,6.14120016376,36.0982750515,38.906987812,46.0355,103.5231,68.7298,6217.0000
12600.0,6.9881872362,42.2082660951,39.480347985,52.1421,109.1226,101.3351,8535.0000
11700.0,6.50379431506,44.3662807487,37.9905592889,55.0321,112.4969,77.3333,1850.0000
14400.0,6.3051717764,34.9593882186,39.2895242321,45.1690,102.2600,69.7342,6217.0000
13500.0,6.91442948299,61.7559668594,37.9071942723,72.3417,129.4938,98.9653,8535.0000
12600.0,5.9758889266,33.2441933947,40.0161703068,43.2029,100.4106,65.2809,1850.0000
14400.0,6.92291815365,52.3041486221,37.9578281428,63.0053,120.3578,98.9013,8535.0000
13500.0,6.11518015568,33.7852513325,39.9200946158,43.6332,101.0394,66.6756,1850.0000
14400.0,5.79837562018,31.7105076832,40.5921452433,41.3780,98.6924,61.6142,1850.0000
