time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
3600,5.3020562197,26.8485549754,41.4409331065,36.934,94.3424,50.0791,5371
1800,5.52234842478,28.5272105541,41.0992260532,38.4132,95.8073,55.8213,4127
4500,5.24511765366,25.7166362979,42.4136842215,35.2477,92.5532,49.3093,5371
900,5.2895448869,27.7626014354,41.6452117923,37.8439,95.0745,51.7724,2328
2700,6.05588216956,34.2727192034,38.8353070511,45.9509,103.56,66.1529,4127
5400,5.0114329007,26.2513845962,42.684920975,35.5173,92.4344,46.5636,5371
1800,5.51979530893,28.9267652966,40.4746018686,39.6694,97.3437,55.0027,2328
3600,5.7925168379,31.3400811793,39.7637416658,42.6818,100.051,59.808,4127
900,4.8992852394,27.0890839442,42.0123397305,36.9233,94.3908,46.9796,9586
6300,5.61551388697,33.4333317831,40.0363451702,43.1202,100.5859,62.8853,5371
2700,5.70100147129,27.2085711418,41.2380472391,37.782,94.9509,54.8169,2328
4500,5.51749572275,25.8491931078,42.3929100896,35.1609,92.373,53.0293,4127
1800,5.96703973854,39.9836617808,38.7150928642,51.1207,108.3349,74.5911,9586
7200,5.63812542855,31.4127492386,40.7781992216,40.9816,98.2822,59.648,5371
3600,5.45212678467,27.9025227798,40.9021262442,38.4773,95.905,53.8462,2328
5400,4.8114816467,25.868992501,43.1922727522,34.8859,92.0172,44.2418,4127
2700,5.44462648504,28.9425498258,40.8864675352,38.9107,96.5067,54.9716,9586
900,4.99650793925,27.4442432872,41.5482253235,37.5231,94.836,48.5538,5011
4500,5.44613427795,26.741823273,42.1322724247,36.1869,93.142,52.4036,2328
8100,8.48220947109,42.8122600185,36.5190349449,55.0525,112.3463,101.9556,5371
6300,5.47578438914,32.4604424254,40.3386002848,41.948,99.4585,59.9707,4127
3600,5.50868296628,28.2839492092,41.0949881645,38.6739,96.0382,54.8702,9586
1800,5.5242163716,31.0596618602,40.2690910265,41.5394,99.2807,56.816,5011
5400,5.57444530759,26.6221317709,42.1053483017,36.2609,93.7932,51.84,2328
7200,6.02207166833,35.1784552855,39.4531169896,45.3095,102.89,67.3671,4127
4500,5.3568478344,28.5699039887,41.5656552486,38.3294,95.7959,52.2231,9586
2700,5.44776682063,27.5967657154,41.1900192021,37.9876,95.4214,52.8018,5011
9000,9.79637508737,49.3370927976,34.2907391015,62.686,120.018,131.4009,5371
6300,5.7437415688,32.8145003396,40.3718699878,42.3083,99.4582,62.0836,2328
3600,5.18641154524,26.6441989241,41.9198332797,36.3764,93.6878,50.4107,5011
8100,8.55869158164,40.5889765217,36.5555870046,52.753,109.9619,106.3076,4127
5400,5.20092945858,26.3428533107,42.5650527079,35.4907,92.9942,47.6036,9586
7200,5.65002722787,30.8701741219,40.7380468602,40.4192,97.722,57.9271,2328
9900,9.63853632363,49.8321984623,34.6148691714,62.6793,120.1208,126.3484,5371
4500,5.09652624485,27.542599969,42.3925137578,36.9166,93.7472,48.3493,5011
6300,5.76050327054,34.0653292026,39.5582907484,43.6968,100.9237,64.2987,9586
9000,9.19968475773,43.9460902563,35.6826572895,56.4386,113.7016,111.4044,4127
8100,8.52849665014,42.8583934121,36.1367892075,55.3256,112.5744,106.1929,2328
10800,9.84904069084,50.6139069663,34.6589625222,64.0163,121.2132,139.5244,5371
5400,5.24013729633,25.3367087172,42.9413200267,34.7693,92.0379,47.7244,5011
7200,5.5238554584,33.8074725639,39.8798737366,43.7828,100.9629,59.1858,9586
9900,10.2191979954,50.8146755494,33.7672880168,64.6797,121.6355,142.7973,4127
6300,6.15462479178,34.4832811718,39.2299922854,44.3112,101.5265,71.264,5011
11700,6.79863826875,45.9747102605,37.5584021328,57.0181,114.2405,89.6782,5371
9000,9.08351349983,45.7920643446,36.0369840428,57.627,115.0247,116.9769,2328
8100,8.69519861833,40.4872688336,36.934892941,52.6297,109.8249,104.6836,9586
7200,6.29698785231,39.2104547954,38.7078194785,49.2803,106.6948,73.5556,5011
12600,6.51418328001,41.9871011204,38.5694893962,52.216,109.5464,84.4578,5371
10800,9.11068367162,46.8989433161,35.3994107453,59.586,116.8377,116.3467,4127
9900,9.50784424818,48.588130642,34.7379060487,61.2947,118.6094,126.8836,2328
9000,8.44251060978,40.793095373,37.2369043334,52.3589,109.7888,103.2498,9586
13500,6.30721903639,41.9541958254,38.2193029289,52.0274,109.5354,73.5013,5371
11700,6.87421732324,42.7895559489,37.6368333716,53.5685,111.0841,84.5022,4127
8100,8.32994663151,39.3034231269,37.3429721708,50.7139,107.445,98.9867,5011
9900,8.63101367096,43.5624156619,36.2830371423,55.6149,112.8199,104.2836,9586
10800,10.6937128352,52.6177514623,35.0038471569,65.6997,123.1393,158.2507,2328
14400,6.34991806339,36.7113404189,38.6718355745,46.9438,104.3301,72.8702,5371
12600,6.12797120853,35.21077163,39.947359733,44.699,101.9598,66.9182,4127
9000,9.42410860236,45.1982645228,35.8264456132,57.0532,114.3959,125.2516,5011
11700,7.56368335696,58.2082358166,36.2249335126,69.7659,127.3518,103.44,2328
10800,9.33414895863,50.1433493356,35.6054862621,62.4738,119.7373,121.7867,9586
13500,6.11381266013,33.447055712,40.2211485671,43.0729,100.2551,66.544,4127
9900,9.29162303078,47.091956572,35.2148682472,59.8997,117.2123,122.192,5011
12600,6.72893944793,41.3985056372,38.5908792722,51.9549,109.0636,85.8933,2328
11700,6.24927739416,38.1926514381,38.6066484371,48.3814,106.175,71.2791,9586
14400,5.78913523402,35.2013520543,39.09152412,45.4011,102.4441,63.1982,4127
13500,6.32573538183,42.4954994111,38.6445783311,52.7227,110.2169,72.8969,2328
12600,6.00989083399,33.4789696305,40.369039247,42.9017,99.7938,65.256,9586
10800,9.315718051,44.0707289242,35.9274478291,56.4712,113.7569,121.1591,5011
14400,5.88324404272,31.9958571109,40.5628095351,41.2697,98.3938,62.2951,2328
13500,6.213602014,34.7082591693,39.1203649639,44.8227,102.1923,68.0951,9586
11700,6.51038676813,39.3305180056,38.6605075305,49.6438,107.2986,75.5307,5011
14400,5.93793548922,33.0200665006,39.7471068547,43.0023,100.2066,64.8516,9586
12600,6.03148640578,33.3916290425,39.4704637172,43.3126,100.5195,63.0916,5011
13500,6.26082321204,36.0875310635,38.6558689526,46.3842,103.8521,69.3236,5011
14400,6.04340973793,32.9142179167,39.7643074671,42.9498,100.1292,64.8524,5011
900,4.80442694553,26.5385817037,41.8365890361,36.3397,94.1625,45.1422,1189
1800,6.19898244428,37.1587397989,38.8361391942,48.1866,105.5863,74.1298,1189
2700,5.37644770327,28.3604834263,41.0915729228,38.9127,96.4191,51.3609,1189
3600,5.56827077151,28.8371592447,40.4536926953,39.3357,96.5236,55.9778,1189
4500,5.37923040815,27.6729681892,42.428188045,36.9803,94.0884,51.7591,1189
5400,5.78733783256,28.4920807957,41.746705375,38.2928,95.5424,56.952,1189
6300,5.61396573136,31.6423214392,40.5042037428,41.4109,98.5366,60.8044,1189
7200,5.39700880782,32.0085553564,40.0574508358,42.0181,99.294,55.8364,1189
8100,8.67915611156,41.5006529642,36.6692520097,53.622,110.6581,109.4062,1189
9000,9.19733862352,42.9148746954,36.0836353361,55.3508,112.4248,110.0222,1189
9900,9.35788017986,45.7237934864,35.8923381758,58.0504,115.2416,124.816,1189
10800,10.3516342307,55.447003127,34.9495709904,68.0784,125.1328,155.1556,1189
11700,7.25707965978,56.9349585207,35.9570388629,68.6788,126.2391,97.3564,1189
12600,6.29342696667,40.7212062507,39.3635257958,50.4523,107.8037,77.048,1189
13500,6.61673311893,40.5754227807,39.2437994267,50.3946,107.9529,83.1342,1189
14400,6.79327576071,47.2344127859,38.4315707231,57.7716,115.186,90.7778,1189
900,5.19303765743,27.7378736372,41.3380153201,38.3529,95.9618,51.6142,2082
900,4.94455304241,28.4168327642,41.7783310653,37.9575,95.7328,48.7102,5286
1800,6.25980465049,39.8471523932,38.4673572622,50.9845,108.3531,80.0933,2082
1800,5.43820142221,28.1000457217,40.913185044,38.5363,95.918,52.7573,5286
900,5.31946622203,27.3293557292,41.5981161247,37.3905,94.8472,52.3707,9293
2700,6.03262975842,35.5468918841,38.5322554754,47.7872,105.3976,64.3182,2082
2700,6.14475548386,33.6432684,39.2990628731,44.6951,102.1944,69.2116,5286
1800,5.48696605187,28.1791413928,40.9239138384,38.5059,96.1257,53.4524,9293
3600,5.43405833691,27.2765994705,41.2282698689,37.8104,95.2936,53.4222,2082
2700,5.55703540302,28.6369726693,41.4027181348,39.0066,96.4044,53.2142,9293
3600,5.66652473798,28.332162093,41.0332845147,38.6763,96.1346,55.3316,5286
4500,5.42664461536,27.0358021164,42.1655621932,36.3818,93.6356,51.0729,2082
3600,5.38135949157,28.9933786986,40.9805630602,39.2363,96.8524,53.5289,9293
4500,5.49621971831,28.863968642,41.4389765622,38.3977,95.9832,52.9307,5286
5400,5.27445457792,25.618092145,42.8437659056,34.8322,91.9004,48.0853,2082
6300,5.56082127991,31.0125846451,40.7017734969,40.9206,97.8892,60.0676,2082
4500,5.55943720811,26.4937000713,42.037264805,36.1888,93.3332,50.8364,9293
5400,5.31620442057,24.2875451725,43.4601464408,33.4332,90.4492,47.2551,5286
900,5.07529404095,26.519027081,42.0085885659,36.9428,94.331,47.9484,2707
7200,5.5727146899,29.4478390016,41.5916776362,38.2621,95.826,58.0773,2082
6300,5.37580492287,33.2445261557,40.0218321789,43.0106,100.0234,60.1724,5286
5400,5.34108437454,26.7112395209,42.5067070089,35.7395,93.2092,50.0498,9293
1800,6.35641706734,39.3684286686,38.3920561302,50.7289,108.0391,78.9751,2707
6300,5.48178011981,30.9319832625,40.6676062702,40.6041,97.8167,58.2027,9293
7200,5.9603851519,32.7771413786,39.5341397703,42.9696,100.4344,63.4187,5286
