time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
23400,3.56885396745,29.2258919553,42.0057725834,38.1096,95.3381,36.5662,4089
22500,3.92812455061,31.1453629473,41.4188146567,39.8195,96.5616,41.6578,5456
25200,3.29930230407,24.0115506203,44.3618086838,31.7739,88.8668,29.2373,8198
24300,3.55944694407,28.1822514651,42.9924346516,36.3619,93.276,34.0596,4089
23400,3.71477792145,30.2342977978,41.6672209953,38.9516,95.9939,38.576,5456
25200,3.44575012194,22.897427277,44.3778003168,30.9943,88.1465,30.1324,4089
24300,3.68241210511,26.3850121879,43.8969086846,34.1942,91.0971,35.0542,5456
25200,3.78079537572,24.6263835433,43.8938750944,32.6227,89.9413,34.2569,5456
900,5.32839827808,32.0252316447,40.8325594984,40.8445,97.758,58.3218,7237
1800,5.70844155901,36.8010885484,39.0336841935,46.6313,104.0536,66.0249,7237
900,5.26306972008,33.4950425002,39.5661431864,43.3115,100.7261,57.2436,9486
900,4.92269250569,31.7232496824,40.8759427929,40.8974,98.1904,55.1787,7497
1800,5.45446102282,32.9690777326,39.9912604275,42.1726,99.8884,59.4284,9486
2700,5.71363386034,34.6563124783,39.603002216,44.1296,101.2027,64.0587,7237
1800,5.45394179404,33.3984035041,40.5329824965,42.4564,99.7757,58.7822,7497
2700,5.51415263678,35.3375822006,39.2314077302,45.1051,102.3426,60.5093,9486
900,5.16476606895,31.9591502576,40.3290404457,41.2832,98.6373,55.8089,1455
3600,5.60242277614,34.4609258184,39.611088859,44.2126,101.8581,58.6889,7237
900,4.77837489903,29.8736383829,41.8300059441,38.5578,96.0875,49.3431,6901
1800,5.48946183494,31.9711764523,40.6181787116,40.9832,98.6596,58.4729,1455
2700,5.7257314722,34.021856319,39.5911871093,43.6375,101.0775,65.1164,7497
3600,5.46263283572,32.2923143163,40.22565166,41.6548,99.0927,58.4373,9486
4500,5.62794333628,32.1768925613,40.5325693231,41.4414,99.0276,59.1831,7237
1800,5.76028691598,34.2173240173,39.6550240729,43.7805,101.3072,65.6604,6901
2700,5.67835134773,35.305470988,39.2721462895,45.112,102.21,62.8738,1455
3600,5.47787920257,33.3573814818,39.9025609199,42.8289,100.2018,58.1191,7497
4500,5.76879324921,34.2401333463,39.491285925,44.0871,101.1778,62.2142,9486
5400,5.7762519351,35.5046970945,39.0244325698,45.0446,102.8921,62.3378,7237
2700,5.49599365347,34.4286234666,39.3054035929,44.1229,101.5602,59.1244,6901
3600,5.30669628112,33.7937150244,40.062983735,42.9989,100.3815,56.5138,1455
4500,5.56972344655,34.478266617,39.9770585105,44.1012,101.1408,60.944,7497
5400,5.63938142751,33.1406084243,40.0067254242,42.5065,99.7186,60.6356,9486
6300,5.51773874416,30.6972904773,40.4787611451,40.0043,97.6168,58.7742,7237
3600,5.6785503254,36.1813657988,39.2226859063,46.1402,103.4906,64.2827,6901
4500,5.64775441944,33.8812366023,39.5886325844,43.3839,100.9306,61.3262,1455
5400,5.40091349612,31.8537016022,40.8914181274,40.9667,98.1043,55.7956,7497
6300,5.64996684287,34.2580395922,39.3409843431,43.8602,101.3393,61.6684,9486
7200,5.58729094813,33.5772879994,39.53914584,43.1665,100.4005,59.9218,7237
4500,5.75615134554,33.0874868689,40.0620101088,42.4197,99.821,63.144,6901
6300,5.18846134793,32.3994386781,40.5712868314,41.4458,98.6396,56.2089,7497
5400,5.79438228241,34.6210219326,39.1278619683,44.4679,102.0863,61.912,1455
7200,5.3473373688,31.0906087225,40.6974753128,40.4036,97.7129,55.8809,9486
8100,6.10041164382,32.4920559916,40.7356070887,42.027,99.9263,64.0293,7237
5400,5.60230800669,31.8985732741,40.1770201031,41.1569,98.9397,56.5627,6901
7200,5.17205865684,31.5176941337,40.1588198421,40.9082,98.1867,53.432,7497
6300,5.60951741717,33.7931259918,39.7494401673,43.4531,100.851,62.0996,1455
8100,6.26612137116,34.8851416367,39.7913880719,44.8591,102.6169,69.6036,9486
9000,6.21228704104,33.5321364716,40.0913615228,43.3861,101.221,65.4533,7237
6300,5.41028266519,31.1697110041,40.474753748,40.3618,97.9467,56.1787,6901
8100,5.91416232987,31.5923423579,41.4307841734,41.143,99.3028,59.7911,7497
7200,5.79802430477,33.3535218378,39.738857256,42.8131,100.2544,61.072,1455
9000,6.26044464064,33.9204570768,40.2395468093,43.758,101.3803,66.0791,9486
9900,6.23461794151,34.7553195285,39.5351135383,44.5909,102.7745,68.2862,7237
7200,5.43958467554,32.5225218753,39.8790457222,41.69,98.6558,59.0756,6901
9000,6.00641408363,32.7767231159,40.4343065889,42.3376,99.7914,62.5769,7497
8100,6.65857810535,37.44528675,39.3263209388,47.6202,105.4459,73.8036,1455
9900,6.08560848979,33.6219327731,40.2893502975,43.284,100.8862,63.9156,9486
10800,5.92514667988,32.9992647567,40.7849667754,42.4367,100.0731,61.1947,7237
8100,5.88337995609,33.1966898808,40.7405229217,42.8027,100.5289,63.3324,6901
9900,6.09887513886,33.331794035,40.3114495554,42.8246,100.8616,64.3796,7497
9000,6.12476987703,34.4402568282,39.7206963887,44.4451,102.7113,65.1707,1455
10800,5.7373782206,30.0651216187,41.2608001187,39.6878,97.4673,57.0356,9486
