index,time ,reward,1,2,3,4,5,6,7,8,delay,replication
44533,9000,-66.9808,30,30,25,28,30,30,36,34,29.1964740753174,8050315
44534,8100,-142.0798,25,30,58,33,30,30,36,33,28.5107021331787,8050315
44535,6300,-120.7706,30,30,59,34,30,30,32,54,31.9877109527588,8050322
44536,6300,-10.019,30,30,62,35,30,30,42,33,23.8996238708496,8050322
44537,9000,-1800.7438,30,30,55,27,29,30,48,68,59.1184997558594,8050297
44538,8100,-2128.8204,30,30,65,33,30,13,51,68,44.7715644836426,8050297
44539,9900,-40.2701,30,28,58,39,30,30,39,30,29.1964740753174,8050315
44540,9000,-219.9231,30,30,58,34,25,30,34,33,26.8067989349365,8050315
44541,9900,-105.3544,30,30,58,69,30,30,34,35,26.8067989349365,8050315
44542,7200,-1095.1292,30,30,18,50,30,30,42,35,31.9877109527588,8050322
44543,8100,-349.0471,30,23,40,66,30,30,54,17,47.3009414672852,8050297
44544,7200,-1222.029,30,30,18,21,30,30,59,33,31.9877109527588,8050322
44545,9000,-759.7183,30,30,35,16,18,14,66,35,47.3009414672852,8050297
44546,9000,-308.6782,30,30,58,28,30,30,55,33,29.1964740753174,8050315
44547,9900,-15.9383,30,28,59,65,30,30,43,46,29.1964740753174,8050315
44548,8100,-430.4557,30,14,59,34,30,30,32,33,33.8600654602051,8050322
44549,10800,-1464.7213,30,30,62,22,5,30,55,66,24.3637142181396,8050315
44550,11700,-13.8135,30,30,21,15,25,30,45,35,24.3637142181396,8050315
44551,9000,-2726.6003,30,30,57,15,16,30,36,35,59.1184997558594,8050297
44552,9900,-1014.4409,30,28,58,39,30,30,63,28,52.7819595336914,8050297
44553,8100,-222.4724,21,30,46,21,30,30,45,41,33.8600654602051,8050322
44554,10800,-585.235,30,15,15,39,30,28,36,30,28.163293838501,8050315
44555,9000,-141.4227,22,28,54,66,30,30,32,43,26.4149417877197,8050322
44556,9900,-1414.0427,30,30,55,15,28,30,47,22,59.1184997558594,8050297
44557,12600,-303.2149,30,30,61,34,26,30,31,23,24.3132076263428,8050315
44558,9000,-433.4436,30,30,21,50,30,30,63,35,26.4149417877197,8050322
44559,10800,-567.3298,30,30,25,15,14,30,31,35,28.163293838501,8050315
44560,11700,-47.1122,30,30,56,69,30,30,44,23,28.163293838501,8050315
44561,9900,-1192.114,14,18,62,21,30,30,59,35,31.3536052703857,8050322
44562,12600,-139.2317,30,16,15,34,14,30,42,35,24.3637142181396,8050315
44563,9900,-1581.1382,25,30,58,15,30,26,31,35,52.7819595336914,8050297
44564,10800,-1094.6451,30,30,46,21,30,30,37,28,52.7819595336914,8050297
44565,10800,-2700.7867,30,30,45,69,5,30,35,33,40.6380348205566,8050297
44566,13500,-301.3822,30,15,15,34,29,30,65,66,17.2570190429688,8050315
44567,14400,-324.5017,30,30,58,66,25,30,36,30,17.2570190429688,8050315
44568,11700,-259.1612,30,30,15,34,30,30,42,35,24.3132076263428,8050315
44569,9900,-2359.6268,30,6,62,21,30,30,40,30,31.3536052703857,8050322
44570,13500,-1011.663,30,30,25,21,14,30,54,23,24.3132076263428,8050315
44571,10800,-2488.5919,30,30,15,34,30,28,65,21,40.398868560791,8050322
44572,12600,-853.2035,30,30,22,34,30,30,42,34,24.3132076263428,8050315
44573,10800,-1595.6602,30,30,18,34,25,30,55,65,40.6380348205566,8050297
44574,14400,-73.9727,30,30,62,34,30,30,42,35,17.2570190429688,8050315
44575,13500,-171.4984,30,30,62,22,30,30,42,35,17.2570190429688,8050315
44576,11700,-1540.1243,30,28,34,62,30,30,63,34,37.0712890625,8050322
44577,10800,-1310.6544,21,30,21,67,30,30,37,66,40.398868560791,8050322
44578,14400,-368.0351,30,10,31,60,30,30,42,35,0,8050315
44579,11700,-2506.0091,30,30,34,38,30,30,27,55,60.4634284973145,8050297
44580,900,-331.1667,30,30,58,66,25,30,36,30,24.0039443969727,8050322
44581,11700,-1341.5054,13,28,34,18,30,15,50,35,40.6380348205566,8050297
44582,11700,-488.4021,30,28,54,15,25,30,33,54,37.0712890625,8050322
44583,12600,-1099.5323,30,18,15,22,30,28,66,35,36.1084060668945,8050322
44584,11700,-1598.1601,21,30,59,31,17,18,65,64,52.5205535888672,8050297
44585,12600,-1291.0024,30,30,21,39,30,30,31,34,36.1084060668945,8050322
44586,12600,-1336.8982,30,5,54,32,29,30,42,23,60.4634284973145,8050297
44587,900,-140.2212,30,30,62,34,30,30,42,35,24.0506935119629,8050322
44588,1800,-452.5309,30,30,61,15,5,14,42,69,29.8472099304199,8050322
44589,12600,-934.9761,15,28,55,15,27,30,32,35,52.5205535888672,8050297
44590,900,-139.3803,30,10,31,60,30,30,42,35,24.0506935119629,8050322
44591,1800,-63.658,30,30,62,50,30,15,66,35,24.0039443969727,8050322
44592,13500,-5356.9603,15,30,68,67,30,30,51,29,57.6941299438477,8050297
44593,2700,-109.3253,30,5,15,34,30,30,44,35,27.4050178527832,8050322
44594,1800,-84.0672,30,30,25,44,30,30,31,35,24.0039443969727,8050322
44595,13500,-4672.6483,30,30,22,21,30,30,31,34,37.0891304016113,8050322
44596,12600,-11843.7476,30,30,22,32,16,14,31,35,60.4634284973145,8050297
44597,13500,-245.2527,30,30,21,34,30,30,37,46,40.4662055969238,8050322
44598,2700,-189.7535,30,30,62,39,30,28,32,54,29.8472099304199,8050322
44599,14400,-8764.0879,21,30,46,44,16,30,32,34,46.7270851135254,8050297
44600,3600,-143.1495,15,30,15,66,30,15,50,69,23.9636917114258,8050322
44601,14400,-2403.834,30,18,15,21,30,30,29,33,40.4662055969238,8050322
44602,3600,-38.3479,30,30,21,22,30,30,31,35,27.4050178527832,8050322
44603,13500,-1253.8048,26,30,31,15,11,30,65,34,60.4634284973145,8050297
44604,14400,-2035.3178,30,30,62,67,30,28,43,34,33.9027709960938,8050322
44605,2700,-309.5279,30,30,15,35,30,28,43,54,27.4050178527832,8050322
44606,13500,-3992.484,30,30,68,58,30,18,51,59,57.6941299438477,8050297
44607,4500,-88.9652,30,30,26,22,30,30,42,23,23.2998561859131,8050322
44608,3600,-51.5275,13,5,15,15,30,30,45,35,24.8130264282227,8050322
44609,5400,-269.6383,21,30,46,35,30,30,31,35,23.8996238708496,8050322
44610,900,-9.2672,30,30,62,67,30,28,43,34,15.5588264465332,8050297
44611,14400,-6482.3616,30,30,21,15,30,30,37,33,46.7270851135254,8050297
44612,6300,-357.5687,15,30,46,35,30,30,42,35,23.8996238708496,8050322
44613,4500,-348.0976,30,30,21,69,30,30,54,35,23.9636917114258,8050322
44614,4500,-80.8299,30,28,26,34,30,30,42,28,24.8130264282227,8050322
44615,14400,-20046.2921,30,30,63,45,30,30,37,55,46.7270851135254,8050297
44616,1800,-8.1065,6,26,29,52,10,16,64,28,17.0507488250732,8050297
44617,5400,-71.534,30,30,61,34,30,30,42,33,23.2998561859131,8050322
44618,2700,-3.1403,30,30,20,15,12,29,38,25,16.5875205993652,8050297
44619,900,-751.0576,30,18,15,21,30,30,29,33,27.5286865234375,8050315
44620,5400,-263.6589,30,30,61,45,30,30,42,23,23.9636917114258,8050322
44621,900,-641.4789,21,30,46,44,16,30,32,34,27.0592956542969,8050315
44622,7200,-1575.2798,30,30,21,35,30,30,42,33,31.9877109527588,8050322
44623,1800,-21.8796,30,5,40,15,6,12,42,45,27.5286865234375,8050315
44624,3600,-28.283,30,30,25,56,30,24,52,35,20.7456283569336,8050297
44625,900,-34.6953,30,30,21,15,30,30,37,33,17.0507488250732,8050297
44626,6300,-66.4739,7,30,62,49,14,30,55,35,23.8996238708496,8050322
44627,900,-272.4608,30,30,63,45,30,30,37,55,24.0039443969727,8050322
44628,4500,-40.3798,11,13,15,30,30,16,19,35,24.7807636260986,8050297
44629,1800,-1051.4205,30,30,35,22,5,28,15,43,25.9638748168945,8050315
44630,1800,-3.1403,30,21,67,15,30,30,17,25,16.5875205993652,8050297
44631,6300,-98.3181,30,30,18,39,30,30,42,35,23.8996238708496,8050322
44632,8100,-399.6799,13,30,68,39,30,30,37,35,33.8600654602051,8050322
44633,1800,-17.9622,30,30,50,66,14,28,63,35,24.0039443969727,8050322
44634,2700,-151.6469,29,30,35,63,30,24,24,35,26.3676567077637,8050315
44635,7200,-136.841,30,30,18,34,30,30,32,35,31.9877109527588,8050322
44636,2700,-86.3223,5,30,68,56,30,7,51,65,20.7456283569336,8050297
44637,2700,-148.7661,30,30,31,15,30,12,43,66,25.9638748168945,8050315
44638,5400,-43.3689,30,9,15,15,30,30,30,16,25.0091590881348,8050297
44639,7200,-135.2253,30,30,15,39,14,30,29,35,31.9877109527588,8050322
44640,8100,-1647.958,30,30,61,22,30,28,31,46,31.9877109527588,8050322
44641,2700,-178.2832,30,30,15,22,30,30,44,30,29.8472099304199,8050322
44642,3600,-26.1905,30,25,15,15,30,5,26,50,24.7807636260986,8050297
44643,6300,-231.4078,30,30,27,15,30,10,21,24,25.0247287750244,8050297
44644,3600,-276.2039,25,30,53,63,30,30,43,68,25.8053112030029,8050315
44645,9000,-336.5851,14,8,22,39,30,30,44,34,31.3536052703857,8050322
44646,4500,-170.8183,30,30,59,62,30,28,39,54,25.8053112030029,8050315
44647,3600,-825.7593,7,30,62,67,30,14,66,35,25.8053112030029,8050315
44648,8100,-1358.4457,30,30,21,39,30,30,31,35,31.9877109527588,8050322
44649,9900,-195.9641,30,18,21,34,30,30,42,54,31.3536052703857,8050322
44650,7200,-506.3705,30,30,51,15,18,30,15,16,25.0247287750244,8050297
44651,4500,-9.9738,30,30,15,17,30,24,19,54,25.0091590881348,8050297
44652,9000,-87.6021,30,18,59,64,30,30,37,35,33.8600654602051,8050322
44653,4500,-81.1713,30,28,59,66,30,30,63,33,25.8053112030029,8050315
44654,5400,-257.0815,30,30,35,15,30,30,64,46,25.0091590881348,8050297
44655,9000,-345.9181,30,18,62,39,27,30,37,34,33.8600654602051,8050322
44656,5400,-396.3397,30,30,59,39,27,30,63,41,23.0161209106445,8050315
44657,3600,-242.4342,30,30,15,67,30,30,37,33,24.8130264282227,8050322
44658,8100,-1866.1002,30,30,15,56,30,5,55,33,44.7715644836426,8050297
44659,10800,-3210.5432,30,30,15,45,14,30,27,65,40.398868560791,8050322
44660,9900,-437.213,30,30,21,39,30,30,32,54,26.4149417877197,8050322
44661,4500,-24.3795,30,30,26,21,30,30,44,42,24.8130264282227,8050322
44662,6300,-53.1953,30,30,15,15,30,30,47,35,25.0247287750244,8050297
44663,9900,-355.1403,30,30,15,50,30,30,44,54,31.3536052703857,8050322
44664,5400,-400.5025,30,30,47,69,14,30,31,57,23.0161209106445,8050315
44665,6300,-190.4901,30,30,15,15,30,30,66,35,26.5685062408447,8050315
44666,6300,-138.9798,30,30,15,34,30,30,59,35,26.5685062408447,8050315
44667,10800,-282.5265,30,30,62,39,30,30,36,69,31.3536052703857,8050322
44668,5400,-316.7752,30,18,43,21,30,30,45,23,23.2998561859131,8050322
44669,11700,-6943.5626,15,5,26,34,30,28,37,23,36.1084060668945,8050322
44670,7200,-472.4818,30,30,59,35,5,30,54,33,24.5475311279297,8050315
44671,10800,-2848.6044,30,30,59,34,30,30,32,33,40.398868560791,8050322
44672,9000,-1487.2813,30,30,35,32,30,26,36,64,47.3009414672852,8050297
44673,7200,-1359.9708,12,30,25,36,20,30,32,15,47.3009414672852,8050297
44674,11700,-1025.8949,13,30,15,35,14,30,36,34,40.398868560791,8050322
44675,6300,-74.1259,30,30,19,34,30,30,45,35,23.2998561859131,8050322
44676,7200,-282.1338,30,17,59,28,30,30,58,33,28.5107021331787,8050315
44677,12600,-935.1491,30,18,21,66,30,28,67,41,36.1084060668945,8050322
44678,9900,-1239.9681,30,8,55,15,17,24,66,63,59.1184997558594,8050297
44679,11700,-46.5525,25,30,15,26,26,28,36,35,37.0712890625,8050322
44680,8100,-102.1589,13,30,58,65,30,30,36,30,26.8067989349365,8050315
44681,13500,-3449.3552,15,5,15,15,30,30,27,34,37.0891304016113,8050322
44682,9000,-8.8026,30,30,59,39,30,30,36,57,26.8067989349365,8050315
44683,7200,-283.9304,30,30,40,35,30,30,32,54,23.8996238708496,8050322
44684,8100,-60.4475,30,28,15,15,30,28,54,33,28.5107021331787,8050315
44685,8100,-474.9109,30,14,49,15,16,30,38,22,47.3009414672852,8050297
44686,12600,-337.1804,30,30,58,67,30,30,37,34,37.0712890625,8050322
44687,12600,-1015.3711,21,30,48,65,30,30,32,35,36.1084060668945,8050322
44688,9000,-204.2501,15,30,15,66,30,30,52,57,26.8067989349365,8050315
44689,8100,-928.4859,30,30,43,35,25,30,50,35,31.9877109527588,8050322
44690,10800,-2416.6559,30,18,26,15,25,30,36,67,52.7819595336914,8050297
44691,14400,-4415.208,7,30,15,34,30,30,43,35,40.4662055969238,8050322
44692,13500,-451.6177,30,28,26,15,24,30,44,35,36.1084060668945,8050322
44693,9900,-297.9141,30,18,59,39,30,30,32,33,29.1964740753174,8050315
44694,9900,-231.1116,30,15,62,39,30,15,34,33,29.1964740753174,8050315
44695,9000,-1382.8386,30,30,25,16,16,18,48,15,59.1184997558594,8050297
44696,13500,-2113.9212,30,30,54,15,30,30,42,34,36.1084060668945,8050322
44697,9000,-163.3206,30,30,62,49,30,30,43,54,33.8600654602051,8050322
44698,9900,-504.6403,14,30,15,45,30,10,43,57,52.7819595336914,8050297
44699,14400,-9455.8044,15,30,21,15,5,30,45,24,37.0891304016113,8050322
44700,14400,-36.8089,30,30,58,32,27,30,50,33,37.0891304016113,8050322
44701,10800,-94.9572,30,30,15,44,14,30,45,35,28.163293838501,8050315
44702,10800,-564.1392,30,30,68,22,25,30,37,35,28.163293838501,8050315
44703,11700,-1900.6287,30,30,57,67,30,30,55,35,40.6380348205566,8050297
44704,9900,-422.711,30,18,21,34,30,30,65,54,31.3536052703857,8050322
44705,900,-331.0388,7,30,15,34,30,30,43,35,24.0039443969727,8050322
44706,11700,-418.4673,30,30,62,15,14,30,29,35,24.3637142181396,8050315
44707,11700,-121.8625,30,24,62,21,14,30,43,35,24.3132076263428,8050315
44708,12600,-1129.9092,30,30,54,29,30,30,42,35,52.5205535888672,8050297
44709,900,-34.6953,15,30,21,15,5,30,45,24,17.0507488250732,8050297
44710,12600,-1021.1945,30,15,15,34,30,30,44,66,24.3132076263428,8050315
44711,12600,-163.7647,30,30,15,21,14,30,42,66,22.3405017852783,8050315
44712,10800,-270.395,30,30,15,35,30,28,42,33,40.398868560791,8050322
44713,10800,-3371.3283,14,30,15,15,30,30,33,27,52.5205535888672,8050297
44714,13500,-243.0345,30,30,61,34,30,30,42,23,17.2570190429688,8050315
44715,11700,-106.6854,30,30,27,15,17,20,30,28,52.5205535888672,8050297
44716,13500,-597.6118,30,18,62,34,30,30,66,42,17.2570190429688,8050315
44717,14400,-406.7805,7,30,29,56,6,14,66,52,0,8050315
44718,900,-751.0576,30,30,58,32,27,30,50,33,27.5286865234375,8050315
44719,13500,-6575.0248,30,30,54,44,30,30,33,15,60.4634284973145,8050297
44720,14400,-366.4304,30,30,21,48,30,30,43,43,0,8050315
44721,11700,-1802.4477,21,30,15,57,30,30,51,35,37.0712890625,8050322
44722,12600,-279.1213,14,8,22,15,30,30,31,35,37.0712890625,8050322
44723,12600,-11730.0775,14,27,15,15,24,13,31,15,60.4634284973145,8050297
44724,900,-243.7706,7,30,29,56,6,14,66,52,27.7501888275146,8050315
44725,900,-372.2641,30,30,21,48,30,30,43,43,27.0592956542969,8050315
44726,14400,-16504.629,15,30,54,44,30,14,43,64,46.7270851135254,8050297
44727,13500,-3223.8579,30,18,15,39,30,30,37,34,37.0891304016113,8050322
44728,13500,-2087.803,10,21,49,15,16,30,30,44,57.6941299438477,8050297
44729,14400,-332.2669,21,30,15,35,30,30,66,35,40.4662055969238,8050322
44730,900,-372.2641,15,30,54,44,30,14,43,64,27.0592956542969,8050315
44731,900,-9.2672,21,30,15,35,30,30,66,35,15.5588264465332,8050297
44732,14400,-7584.7244,26,30,15,15,25,18,51,46,39.9008026123047,8050297
44733,900,-9.2672,26,30,15,15,25,18,51,46,15.5588264465332,8050297
44734,1800,-0.038,30,12,15,25,24,10,15,36,17.0507488250732,8050297
44735,1800,-0.3877,30,5,38,33,30,30,15,15,15.5588264465332,8050297
44736,1800,-6.8566,30,30,33,18,30,14,66,29,27.0592956542969,8050315
44737,1800,-9.1612,22,28,40,15,30,30,51,27,27.0592956542969,8050315
44738,1800,-133.8824,30,30,15,44,30,30,27,33,29.8472099304199,8050322
44739,1800,-6.9004,6,30,15,47,10,30,62,32,15.5588264465332,8050297
44740,1800,-70.7018,30,30,15,15,14,25,42,15,27.5286865234375,8050315
44741,1800,-79.338,30,30,66,15,30,30,18,69,25.9638748168945,8050315
44742,2700,-18.11,24,30,35,34,18,5,42,15,17.0507488250732,8050297
44743,2700,-15.9773,27,25,27,27,15,30,20,20,16.5875205993652,8050297
44744,2700,-84.1563,26,30,35,59,15,30,50,19,20.7456283569336,8050297
44745,2700,-233.9467,30,30,40,22,30,14,42,23,27.5286865234375,8050315
44746,2700,-143.0976,7,30,35,15,30,30,27,35,27.5286865234375,8050315
44747,3600,-51.6427,7,30,16,15,15,18,15,15,20.7456283569336,8050297
44748,2700,-1349.8723,30,30,35,21,29,30,15,23,25.9638748168945,8050315
44749,2700,-560.0024,21,30,15,22,30,30,66,35,24.8130264282227,8050322
44750,2700,-869.1762,30,30,54,24,30,30,33,35,26.3676567077637,8050315
44751,3600,-13.811,17,21,55,60,10,30,59,20,20.7456283569336,8050297
44752,3600,-21.254,30,5,35,15,11,28,46,15,24.7807636260986,8050297
44753,4500,-1.9041,13,30,66,63,6,30,20,33,24.7807636260986,8050297
44754,3600,-67.7312,30,30,15,63,20,30,42,35,25.9638748168945,8050315
44755,4500,-56.6214,6,30,15,48,30,30,30,15,20.7456283569336,8050297
44756,3600,-18.0621,30,5,35,22,30,14,28,66,25.9638748168945,8050315
44757,4500,-71.6851,18,30,41,15,30,24,15,19,24.7807636260986,8050297
44758,3600,-34.6755,21,30,59,34,26,30,37,33,24.8130264282227,8050322
44759,5400,-2.2287,30,19,67,68,29,30,63,25,24.7807636260986,8050297
44760,3600,-155.097,30,30,15,39,30,30,36,36,25.8053112030029,8050315
44761,3600,-50.8728,30,30,35,40,5,14,42,64,26.3676567077637,8050315
44762,5400,-697.3428,17,5,19,46,5,29,15,69,25.0091590881348,8050297
44763,5400,-3.1791,30,30,64,15,6,30,53,15,25.0091590881348,8050297
44764,4500,-89.2619,7,30,42,44,14,14,42,35,26.3676567077637,8050315
44765,4500,-18.9123,30,28,40,39,30,28,32,54,23.0161209106445,8050315
44766,4500,-193.6331,30,10,61,34,30,30,32,69,23.2998561859131,8050322
44767,4500,-198.2271,22,30,43,15,5,30,32,35,26.3676567077637,8050315
44768,6300,-180.0646,21,15,15,22,22,20,42,16,25.0247287750244,8050297
44769,4500,-62.9379,30,30,26,68,5,30,27,52,25.8053112030029,8050315
44770,6300,-614.7237,30,30,42,17,30,30,25,15,25.0247287750244,8050297
44771,5400,-68.204,30,30,56,17,30,30,32,33,25.8053112030029,8050315
44772,6300,-151.2304,30,8,23,37,18,30,26,22,25.0247287750244,8050297
44773,7200,-112.7783,30,5,18,69,20,30,32,42,25.0247287750244,8050297
44774,5400,-35.354,30,30,15,21,30,30,29,16,23.2998561859131,8050322
44775,5400,-478.4404,30,30,15,59,30,30,44,30,26.5685062408447,8050315
44776,7200,-333.4202,21,30,57,15,30,24,15,49,25.0247287750244,8050297
44777,5400,-41.2334,25,28,58,66,30,28,32,64,25.8053112030029,8050315
44778,5400,-283.0185,15,18,15,66,30,25,37,34,23.0161209106445,8050315
44779,6300,-40.0403,30,30,61,35,30,30,45,23,26.5685062408447,8050315
44780,6300,-390.3226,30,30,15,64,30,25,32,54,23.0161209106445,8050315
44781,6300,-70.9825,15,30,59,49,30,26,44,54,23.0161209106445,8050315
44782,8100,-241.4721,30,30,26,60,29,30,58,20,44.7715644836426,8050297
44783,6300,-211.7133,30,30,62,34,14,20,66,23,23.0161209106445,8050315
44784,6300,-39.7951,30,30,46,34,14,30,66,23,23.8996238708496,8050322
44785,8100,-226.5561,30,30,35,27,27,24,69,17,44.7715644836426,8050297
44786,7200,-48.7613,30,30,54,62,30,30,55,35,26.5685062408447,8050315
44787,7200,-3807.6252,30,25,15,55,30,8,47,15,47.3009414672852,8050297
44788,7200,-755.8088,30,30,25,34,30,30,66,66,31.9877109527588,8050322
44789,7200,-514.2679,30,30,15,15,30,30,42,35,26.5685062408447,8050315
44790,7200,-38.9312,30,24,26,35,14,30,43,35,26.5685062408447,8050315
44791,7200,-582.7021,30,30,66,69,14,30,32,35,28.5107021331787,8050315
44792,8100,-692.4193,30,30,21,34,30,30,44,23,33.8600654602051,8050322
44793,8100,-418.1981,30,5,35,20,16,14,33,50,47.3009414672852,8050297
44794,9000,-1111.4639,30,30,54,44,30,16,44,39,47.3009414672852,8050297
44795,8100,-60.5568,30,30,58,39,14,30,42,33,28.5107021331787,8050315
44796,8100,-308.9023,30,30,15,34,30,30,44,33,28.5107021331787,8050315
44797,8100,-65.8721,30,30,57,28,30,30,32,33,26.8067989349365,8050315
44798,8100,-578.6285,30,15,15,34,21,30,63,65,28.5107021331787,8050315
44799,9000,-847.0738,28,30,66,32,19,18,68,34,59.1184997558594,8050297
44800,9000,-717.7953,7,5,35,63,30,30,54,15,47.3009414672852,8050297
44801,9000,-3.5832,30,30,58,28,30,28,30,33,28.5107021331787,8050315
44802,9000,-274.6628,25,7,15,15,26,30,36,23,26.8067989349365,8050315
44803,9000,-268.2896,30,30,58,67,30,30,39,35,28.5107021331787,8050315
44804,9000,-129.9493,30,30,22,57,30,30,53,35,26.4149417877197,8050322
44805,9000,-47.2612,30,30,15,69,30,30,52,43,26.8067989349365,8050315
44806,9900,-2273.7813,30,30,65,15,11,30,33,20,59.1184997558594,8050297
44807,9900,-826.0416,30,24,15,34,30,30,43,35,31.3536052703857,8050322
44808,9900,-521.0459,30,30,58,30,30,30,54,34,26.8067989349365,8050315
44809,9900,-483.7502,14,28,21,69,30,30,44,64,26.8067989349365,8050315
44810,9900,-3370.1249,30,30,54,40,9,30,31,17,59.1184997558594,8050297
44811,9900,-69.0078,30,30,59,66,30,30,44,57,26.8067989349365,8050315
44812,9900,-479.5597,15,30,58,15,30,30,54,41,28.163293838501,8050315
44813,9900,-3299.6016,5,30,59,49,14,30,57,27,52.7819595336914,8050297
44814,10800,-408.14,30,30,46,34,30,30,65,33,52.7819595336914,8050297
44815,10800,-305.3293,30,30,58,39,30,28,31,69,29.1964740753174,8050315
44816,10800,-205.1329,15,30,59,21,30,30,36,41,29.1964740753174,8050315
44817,10800,-582.2984,30,30,62,63,30,30,65,69,40.398868560791,8050322
44818,10800,-310.7789,25,30,15,22,30,30,32,34,29.1964740753174,8050315
44819,10800,-1423.569,30,30,15,65,30,10,44,33,52.7819595336914,8050297
44820,10800,-86.2231,30,30,68,15,30,30,42,35,24.3637142181396,8050315
44821,11700,-166.9818,30,30,15,21,14,30,42,35,28.163293838501,8050315
44822,11700,-59.185,30,30,46,65,14,30,42,23,28.163293838501,8050315
44823,11700,-418.1591,30,30,46,28,30,30,51,57,37.0712890625,8050322
44824,11700,-66.3194,30,30,25,22,30,30,54,23,24.3637142181396,8050315
44825,11700,-840.6805,30,30,25,69,14,5,45,35,24.3637142181396,8050315
44826,10800,-1325.3682,30,5,15,21,30,30,51,29,40.6380348205566,8050297
44827,12600,-839.175,30,30,21,21,30,30,42,23,24.3132076263428,8050315
44828,11700,-3277.8848,30,30,43,29,30,30,32,67,40.6380348205566,8050297
44829,12600,-294.5685,30,30,15,21,30,30,42,35,24.3637142181396,8050315
44830,12600,-1917.3876,30,30,44,34,30,30,37,43,36.1084060668945,8050322
44831,12600,-236.6647,30,30,18,21,14,30,42,35,24.3637142181396,8050315
44832,12600,-281.899,30,30,40,34,14,30,50,35,24.3132076263428,8050315
44833,11700,-1982.3287,21,30,43,21,30,14,36,24,40.6380348205566,8050297
44834,13500,-371.2933,30,30,59,35,30,30,42,35,22.3405017852783,8050315
44835,11700,-1578.4972,30,30,48,44,25,30,37,22,52.5205535888672,8050297
44836,13500,-69.8129,30,30,62,21,30,30,66,35,24.3132076263428,8050315
44837,12600,-12554.0556,5,5,54,16,5,26,42,27,52.5205535888672,8050297
44838,14400,-383.2865,30,30,62,34,30,30,50,35,0,8050315
44839,13500,-1113.6938,30,30,26,15,30,30,42,23,24.3132076263428,8050315
44840,14400,-363.8231,30,30,21,21,30,30,43,35,22.3405017852783,8050315
44841,13500,-992.9134,30,30,62,34,14,30,42,66,24.3132076263428,8050315
44842,14400,-32.1972,30,30,21,21,30,30,42,23,22.3405017852783,8050315
44843,12600,-1657.1864,22,30,54,15,11,30,41,69,52.5205535888672,8050297
44844,14400,-117.0889,30,30,62,34,5,30,50,35,17.2570190429688,8050315
44845,13500,-2615.2767,30,30,59,15,30,30,44,34,40.4662055969238,8050322
44846,14400,-1323.4154,30,30,21,21,30,28,29,35,40.4662055969238,8050322
44847,900,-104.7552,30,30,62,34,5,30,50,35,24.0506935119629,8050322
44848,13500,-14075.3769,5,30,34,35,30,14,30,66,60.4634284973145,8050297
44849,900,-225.4965,30,30,62,34,30,30,50,35,24.0506935119629,8050322
44850,12600,-727.6032,30,5,27,29,8,30,48,29,60.4634284973145,8050297
44851,1800,-63.9401,30,30,62,49,30,28,42,23,24.0039443969727,8050322
44852,13500,-13761.5745,30,30,34,42,27,30,32,41,57.6941299438477,8050297
44853,900,-387.0421,30,30,21,21,30,30,42,23,27.0592956542969,8050315
44854,13500,-1906.6146,30,30,34,40,30,30,57,31,57.6941299438477,8050297
44855,14400,-643.0225,30,30,55,24,30,30,51,30,57.6941299438477,8050297
44856,1800,-72.9169,30,24,44,50,30,30,54,65,29.8472099304199,8050322
44857,900,-751.0576,30,30,21,21,30,30,43,35,27.5286865234375,8050315
44858,14400,-18695.3069,30,28,15,15,30,18,42,37,57.6941299438477,8050297
44859,1800,-149.5127,30,30,35,20,30,30,53,43,27.5286865234375,8050315
44860,2700,-269.3998,30,18,54,62,30,30,42,33,27.4050178527832,8050322
44861,1800,-79.338,20,30,35,45,30,28,29,35,25.9638748168945,8050315
44862,2700,-447.8548,30,18,15,49,30,30,66,35,27.4050178527832,8050322
44863,900,-523.1592,30,30,21,21,30,28,29,35,27.0592956542969,8050315
44864,2700,-27.6714,30,5,25,15,30,16,42,45,25.9638748168945,8050315
44865,3600,-11.5563,30,30,62,39,14,28,43,66,27.4050178527832,8050322
44866,3600,-43.9089,30,30,15,69,30,30,52,35,27.4050178527832,8050322
44867,14400,-5267.4409,14,30,33,45,30,30,29,66,46.7270851135254,8050297
44868,2700,-131.9116,7,30,25,22,5,30,42,60,25.9638748168945,8050315
44869,4500,-47.006,30,30,15,21,14,30,43,57,24.8130264282227,8050322
44870,900,-13.5013,30,30,55,24,30,30,51,30,15.5588264465332,8050297
44871,1800,-178.7366,30,30,35,69,30,15,47,15,25.9638748168945,8050315
44872,3600,-284.6648,30,30,27,15,5,30,66,23,26.3676567077637,8050315
44873,4500,-318.5256,5,30,21,62,14,30,31,27,24.8130264282227,8050322
44874,3600,-245.7301,30,30,62,15,30,30,45,35,26.3676567077637,8050315
44875,2700,-313.1078,30,6,35,45,20,30,24,28,25.9638748168945,8050315
44876,900,-331.1667,30,28,15,15,30,18,42,37,24.0039443969727,8050322
44877,1800,-15.8878,5,30,67,30,18,30,27,20,16.5875205993652,8050297
44878,5400,-288.7839,30,30,62,15,30,20,42,54,23.2998561859131,8050322
44879,2700,-8.0165,30,21,15,15,30,30,15,15,16.5875205993652,8050297
44880,5400,-190.1402,30,30,15,21,30,30,27,35,23.2998561859131,8050322
44881,3600,-461.1766,22,30,26,15,5,30,42,43,26.3676567077637,8050315
